adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	div	sFam	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
int_As:9920	6.71116293465188	8.21631357076729	int	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	726	23.9	LTR/Pao	9.24402608078771	11.3172363233709	non-autonomous	nippostrongylus_brasiliensis	-2.00348314029881
int_As:9922	21.9186839894706	13.8727134458901	int	rnd-5_family-871	no_RT	Other	As	418	28.4	LTR/Pao	52.437043037011	33.1883096791629	non-autonomous	nippostrongylus_brasiliensis	-0.451329681310638
int_As:9924	50.7609187472394	29.0298564589921	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	889	29	LTR/Pao	57.0988962286157	32.6545067030282	non-autonomous	nippostrongylus_brasiliensis	-0.474722720125298
int_As:9926	17.1480752557244	12.2156289809248	int	rnd-4_family-524	N0.HOG0000003_OG0000003_n0	C	As	239	34.3	LTR/Gypsy	71.7492688524034	51.1114183302291	non-autonomous	nippostrongylus_brasiliensis	0.171640791961793
int_As:9948	83.008643777172	57.6974763018868	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	404	30.6	LTR/Gypsy	205.466940042505	142.81553540071	non-autonomous	nippostrongylus_brasiliensis	1.65407618402653
int_As:9953	115.100185035096	93.7963271709926	int	rnd-5_family-3083	N0.HOG0000032_OG0000021_n0	C	As	1252	17	LTR/Pao	91.9330551398529	74.9171942260325	non-autonomous	nippostrongylus_brasiliensis	0.723292034864506
int_As:9954	39.6428448415777	34.9259950340267	int	rnd-5_family-3083	N0.HOG0000032_OG0000021_n0	C	As	307	10.3	LTR/Pao	129.129787757582	113.765456136895	non-autonomous	nippostrongylus_brasiliensis	1.32598582319016
int_As:9956	169.03080718419	250.596815797213	int	rnd-5_family-1010	no_RT	Other	As	350	17.7	LTR/Gypsy	482.9451633834	715.990902277753	non-autonomous	nippostrongylus_brasiliensis	3.97986451653043
int_As:9958	40.5373749101338	32.1594890560833	int	rnd-5_family-2614	N0.HOG0000032_OG0000021_n0	C	As	384	13.8	LTR/Pao	105.56608049514	83.7486694168837	non-autonomous	nippostrongylus_brasiliensis	0.884061434981312
int_As:9961	337.621429912785	320.22706255089	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	318	28.1	LTR/Gypsy	1061.70260978863	1007.003341355	non-autonomous	nippostrongylus_brasiliensis	4.4719198257675
int_As:9962	368.222591087867	230.212568817757	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	630	34.7	LTR/Gypsy	584.480303314075	365.416775901201	non-autonomous	nippostrongylus_brasiliensis	3.0094661285995
LTR_As:9987	17.5719786427984	6.99201533998939	LTR	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	156	16.4	LTR/Gypsy	112.640888735887	44.8206111537781	non-autonomous	nippostrongylus_brasiliensis	-0.0178425134651299
int_As:9988	383.164792411575	391.868835738231	int	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	787	12.3	LTR/Gypsy	486.867588833005	497.927364343369	non-autonomous	nippostrongylus_brasiliensis	3.45585856354381
int_As:9989	28.5476239044071	35.444028513743	int	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	85	7.2	LTR/Gypsy	335.854398875378	416.988570749918	non-autonomous	nippostrongylus_brasiliensis	3.1999311018441
LTR_As:9990	3.0661941535064	1.35300828298916	LTR	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	81	18.5	LTR/Gypsy	37.8542488087209	16.7038059628291	non-autonomous	nippostrongylus_brasiliensis	-1.44182797611632
int_As:10000	66.7426066914222	64.4160172182164	int	rnd-5_family-2091	N0.HOG0000016_OG0000008_n0	HC	As	521	1	LTR/Pao	128.104811307912	123.63918851865	non-autonomous	nippostrongylus_brasiliensis	1.44605935099283
LTR_As:10004	1.17213548842978	1.34419148732921	LTR	rnd-5_family-871	no_RT	Other	As	222	7.7	LTR/Pao	5.27988958752155	6.05491660959103	non-autonomous	nippostrongylus_brasiliensis	-2.90582583851773
int_As:10005	360.805162948855	278.104322633375	int	rnd-5_family-871	no_RT	Other	As	3385	7.1	LTR/Pao	106.589412983414	82.1578501132571	non-autonomous	nippostrongylus_brasiliensis	0.85639359566435
LTR_As:10006	2.35246386580826	2.19232317341987	LTR	rnd-5_family-871	no_RT	Other	As	222	6.8	LTR/Pao	10.5966840802174	9.87532960999943	non-autonomous	nippostrongylus_brasiliensis	-2.20010402730113
int_As:10008	29.7197127440475	12.068325793794	int	rnd-5_family-49	no_RT	Other	As	105	10.6	LTR/Gypsy	283.044883276643	114.936436131372	non-autonomous	nippostrongylus_brasiliensis	1.34075948139707
int_As:10010	86.6932106357682	112.712016463841	int	rnd-1_family-538	N0.HOG0000016_OG0000008_n0	HC	As	383	32.4	LTR/Pao	226.353030380596	294.287249252848	non-autonomous	nippostrongylus_brasiliensis	2.69714829567928
LTR_As:10024	3.75310124635675	6.51358335332713	LTR	rnd-4_family-504	no_RT	Other	As	111	8.1	LTR/Pao	33.8117229401509	58.6809311110553	non-autonomous	nippostrongylus_brasiliensis	0.370886928553642
LTR_As:10027	59.4163188027038	118.942416624283	LTR	rnd-5_family-445	N0.HOG0000070_OG0000056_n0	C	As	211	6.6	LTR/Gypsy	281.5939279749	563.708135660108	non-autonomous	nippostrongylus_brasiliensis	3.63487164967467
int_As:10028	100.0801153604	95.8962918448967	int	rnd-5_family-445	N0.HOG0000070_OG0000056_n0	C	As	355	2.9	LTR/Gypsy	281.915817916619	270.130399563089	non-autonomous	nippostrongylus_brasiliensis	2.57357926550823
int_As:10034	163.285397528027	178.889445438019	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	672	22.6	LTR/Gypsy	242.984222511945	266.204531901814	non-autonomous	nippostrongylus_brasiliensis	2.55245839259003
LTR_As:10040	0.469637714812246	0.246931953417599	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	254	8.7	LTR/Gypsy	1.84896738115058	0.972173044951176	non-autonomous	nippostrongylus_brasiliensis	-5.54464789050653
int_As:10041	129.527356100848	102.452250436369	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	3530	2	LTR/Gypsy	36.6933020115715	29.0233004069035	non-autonomous	nippostrongylus_brasiliensis	-0.644793248482674
int_As:10042	16.5984327549434	11.3602336679053	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1020	7.7	LTR/Gypsy	16.2729732891602	11.1374839881425	non-autonomous	nippostrongylus_brasiliensis	-2.02658147673972
int_As:10043	2.32188434146796	0.611921596064541	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	88	6.8	LTR/Gypsy	26.3850493348632	6.95365450073342	non-autonomous	nippostrongylus_brasiliensis	-2.70616154217556
int_As:10044	5.88424605440699	9.54024046508719	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	258	20.3	LTR/Gypsy	22.8071552496395	36.9776762212682	non-autonomous	nippostrongylus_brasiliensis	-0.295350269718881
int_As:10047	14.2416143504225	76.0991130770466	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	655	15.2	LTR/Gypsy	21.7429226724008	116.181852026025	non-autonomous	nippostrongylus_brasiliensis	1.35630799329391
LTR_As:10048	44.0410817409722	33.104867061591	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	264	8.5	LTR/Gypsy	166.822279321864	125.397223718148	non-autonomous	nippostrongylus_brasiliensis	1.46642866786765
int_As:10051	32.6729451265858	31.06286635781	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	1408	32.4	LTR/Pao	23.2052167092229	22.0616948563992	non-autonomous	nippostrongylus_brasiliensis	-1.04046120633576
int_As:10052	78.0715530378075	50.5091769927662	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	1546	34.8	LTR/Pao	50.4990640606775	32.6708777443507	non-autonomous	nippostrongylus_brasiliensis	-0.473999619271797
int_As:10054	27.0319892366698	14.4553000481287	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	1417	34	LTR/Pao	19.0769154810655	10.2013408949391	non-autonomous	nippostrongylus_brasiliensis	-2.15324603755348
int_As:10057	0.235380289628836	0.978289729456872	int	rnd-4_family-72852	N0.HOG0000123_OG0000109_n0	LC	As	135	3	LTR/Pao	1.74355770095434	7.24659058856942	non-autonomous	nippostrongylus_brasiliensis	-2.64663054075466
LTR_As:10058	52.50378631555	35.3888580421214	LTR	rnd-4_family-72852	N0.HOG0000123_OG0000109_n0	LC	As	402	3.2	LTR/Pao	130.606433620771	88.0319851794064	non-autonomous	nippostrongylus_brasiliensis	0.956022967491434
LTR_As:10063	103.735877287521	64.0341823404227	LTR	rnd-4_family-793	N0.HOG0000016_OG0000008_n0	HC	As	390	5.9	LTR/Pao	265.989428942361	164.190211129289	non-autonomous	nippostrongylus_brasiliensis	1.85529137801286
int_As:10064	5926.34758900275	6007.09026077928	int	rnd-4_family-793	N0.HOG0000016_OG0000008_n0	HC	As	6675	1.8	LTR/Pao	887.842335431124	899.938615847083	non-autonomous	nippostrongylus_brasiliensis	4.30974986012408
int_As:10065	4602.44677710082	4142.07925503415	int	rnd-4_family-793	N0.HOG0000016_OG0000008_n0	HC	As	2902	2.2	LTR/Pao	1585.95684944894	1427.31883357483	non-autonomous	nippostrongylus_brasiliensis	4.97515899449913
LTR_As:10066	107.776355036923	139.534909552037	LTR	rnd-4_family-793	N0.HOG0000016_OG0000008_n0	HC	As	415	5.4	LTR/Pao	259.702060329936	336.228697715752	non-autonomous	nippostrongylus_brasiliensis	2.88936612690656
int_As:10068	45.1225281298409	49.227708968539	int	rnd-4_family-72852	N0.HOG0000123_OG0000109_n0	LC	As	1900	4.5	LTR/Pao	23.7486990157057	25.9093205097574	non-autonomous	nippostrongylus_brasiliensis	-0.808533654073921
LTR_As:10071	78.9959541743551	71.6558351386965	LTR	rnd-4_family-72852	N0.HOG0000123_OG0000109_n0	LC	As	398	2.8	LTR/Pao	198.48229692049	180.039786780644	non-autonomous	nippostrongylus_brasiliensis	1.98823902176393
int_As:10072	514.492636667969	435.459789475039	int	rnd-4_family-72852	N0.HOG0000123_OG0000109_n0	LC	As	9737	5.6	LTR/Pao	52.8389274589678	44.7221720730244	non-autonomous	nippostrongylus_brasiliensis	-0.0210145754834912
int_As:10076	15.2213093951691	13.6642177804703	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	146	2	LTR/Gypsy	104.255543802528	93.590532742947	non-autonomous	nippostrongylus_brasiliensis	1.04435776533664
int_As:10077	12.774004717731	11.6190745917833	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	117	26.7	LTR/Gypsy	109.179527501974	99.308329844302	non-autonomous	nippostrongylus_brasiliensis	1.12990989968748
LTR_As:10083	0.469637714812246	0.494632939325146	LTR	rnd-1_family-426	no_RT	Other	As	157	1.3	LTR/Pao	2.99132302428182	3.15052827595634	non-autonomous	nippostrongylus_brasiliensis	-3.84833917139542
int_As:10084	47.9661798768643	34.6967558810229	int	rnd-1_family-426	no_RT	Other	As	3328	2.2	LTR/Pao	14.4129146264616	10.425707896942	non-autonomous	nippostrongylus_brasiliensis	-2.12185948959535
LTR_As:10085	0	0.372133298078045	LTR	rnd-1_family-426	no_RT	Other	As	157	1.3	LTR/Pao	0	2.37027578393659	non-autonomous	nippostrongylus_brasiliensis	-4.25887800139089
int_As:10086	0.234130797173884	0.248901764126964	int	rnd-1_family-426	no_RT	Other	As	51	0	LTR/Pao	4.59079994458596	4.88042674758752	non-autonomous	nippostrongylus_brasiliensis	-3.2169256258118
LTR_As:10094	1.18360152700915	1.88443756925396	LTR	rnd-4_family-1484	N0.HOG0000027_OG0000016_n0	C	As	209	14.8	LTR/Pao	5.6631652010007	9.01644769977973	non-autonomous	nippostrongylus_brasiliensis	-2.33137377687639
int_As:10100	15.1896551452295	7.55738520439991	int	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	192	30.7	LTR/Gypsy	79.1127872147367	39.3613812729162	non-autonomous	nippostrongylus_brasiliensis	-0.205223985649227
int_As:10104	104.352864333561	160.721108736931	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	879	3.7	LTR/Gypsy	118.71770686412	182.845402431093	non-autonomous	nippostrongylus_brasiliensis	2.01054761168622
int_As:10106	25.6352994884355	19.3645400511956	int	rnd-5_family-486	N0.HOG0000027_OG0000016_n0	C	As	1646	34.8	LTR/Pao	15.574301025781	11.7646051343837	non-autonomous	nippostrongylus_brasiliensis	-1.94755193543744
int_As:10108	9.5374024751222	5.76053217418617	int	rnd-4_family-1484	N0.HOG0000027_OG0000016_n0	C	As	493	30	LTR/Pao	19.3456439657651	11.6846494405399	non-autonomous	nippostrongylus_brasiliensis	-1.95739038293868
int_As:10110	82.1923824299697	74.3242718284714	int	rnd-4_family-1484	N0.HOG0000027_OG0000016_n0	C	As	568	27.6	LTR/Pao	144.704898644313	130.852591247309	non-autonomous	nippostrongylus_brasiliensis	1.52786575456237
int_As:10112	16.4548291783886	24.0088563848713	int	rnd-4_family-3590	N0.HOG0000003_OG0000003_n0	C	As	424	38.1	LTR/Gypsy	38.808559382992	56.6246612850739	non-autonomous	nippostrongylus_brasiliensis	0.319425680943554
int_As:10114	303.273165904557	269.378770759562	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	2733	33.5	LTR/Gypsy	110.967129858967	98.5652289643474	non-autonomous	nippostrongylus_brasiliensis	1.11907395979962
LTR_As:10124	1.64955747817468	1.14395534028437	LTR	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	156	15.1	LTR/Gypsy	10.5740863985556	7.33304705310492	non-autonomous	nippostrongylus_brasiliensis	-2.62952013269776
int_As:10125	41.1669487312285	33.662337254659	int	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	241	18.7	LTR/Gypsy	170.8172146524	139.677747944643	non-autonomous	nippostrongylus_brasiliensis	1.62202546387132
LTR_As:10126	0	1.36191709328959	LTR	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	152	16.9	LTR/Gypsy	0	8.95998087690519	non-autonomous	nippostrongylus_brasiliensis	-2.34043727610518
LTR_As:10132	31.7520444908746	33.6301751990622	LTR	rnd-5_family-3712	no_RT	Other	As	234	5.1	LTR/Gypsy	135.69249782425	143.71869743189	non-autonomous	nippostrongylus_brasiliensis	1.66317102540594
int_As:10133	868.456342621212	790.799555056632	int	rnd-5_family-3712	no_RT	Other	As	3004	2.8	LTR/Gypsy	289.099980899205	263.248853214591	non-autonomous	nippostrongylus_brasiliensis	2.53635050697923
LTR_As:10134	82.9165838389245	90.5649901186615	LTR	rnd-5_family-3712	no_RT	Other	As	234	5.1	LTR/Gypsy	354.344375380019	387.029872301972	non-autonomous	nippostrongylus_brasiliensis	3.09236818334854
int_As:10140	8.37497939939664	5.30276770886963	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	1695	6.1	LTR/Gypsy	4.94099079610421	3.12847652440686	non-autonomous	nippostrongylus_brasiliensis	-3.85847265095589
int_As:10141	4.40221145485448	4.0684139409878	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	1067	6.4	LTR/Gypsy	4.1257839314475	3.81294652388735	non-autonomous	nippostrongylus_brasiliensis	-3.5730266316954
LTR_As:10142	1.17784369170397	3.14925894762039	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	227	7.5	LTR/Gypsy	5.18873872997343	13.8733874344511	non-autonomous	nippostrongylus_brasiliensis	-1.70968474404686
int_As:10148	18.5678494876723	44.9463878206607	int	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	279	0.7	LTR/Gypsy	66.5514318554562	161.098164231759	non-autonomous	nippostrongylus_brasiliensis	1.82786331463509
LTR_As:10149	0.235380289628836	0.375046288947713	LTR	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	58	0	LTR/Gypsy	4.05828085566958	6.46631532668471	non-autonomous	nippostrongylus_brasiliensis	-2.8109890677852
int_As:10151	2221.38870491011	2282.85226350532	int	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	7648	0.3	LTR/Gypsy	290.453544052054	298.490097215653	non-autonomous	nippostrongylus_brasiliensis	2.71760632955818
int_As:10154	62.9996845835711	149.126330084724	int	rnd-4_family-524	N0.HOG0000003_OG0000003_n0	C	As	623	27.5	LTR/Gypsy	101.123089219215	239.368106074999	non-autonomous	nippostrongylus_brasiliensis	2.39915419777054
LTR_As:10163	3.98089287435656	9.4496379021147	LTR	rnd-1_family-426	no_RT	Other	As	158	1.9	LTR/Pao	25.1955245212441	59.8078348235108	non-autonomous	nippostrongylus_brasiliensis	0.398329655394144
int_As:10164	1.87267757379325	1.36191709328959	int	rnd-1_family-426	no_RT	Other	As	51	0	LTR/Pao	36.7191681135931	26.7042567311684	non-autonomous	nippostrongylus_brasiliensis	-0.764935104633095
int_As:10170	24.7123034253737	26.050051163164	int	rnd-4_family-524	N0.HOG0000003_OG0000003_n0	C	As	237	31	LTR/Gypsy	104.271322469931	109.915827692675	non-autonomous	nippostrongylus_brasiliensis	1.27632240738034
int_As:10174	3.04097803020945	3.12088650309467	int	rnd-4_family-524	N0.HOG0000003_OG0000003_n0	C	As	152	25.1	LTR/Gypsy	20.0064344092727	20.5321480466755	non-autonomous	nippostrongylus_brasiliensis	-1.14412026616628
LTR_As:10181	102.075300824853	115.394576949432	LTR	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	173	6.5	LTR/Pao	590.030640606084	667.020676008279	non-autonomous	nippostrongylus_brasiliensis	3.87765474261437
LTR_As:10182	10.4455134695643	9.36786551504593	LTR	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	179	16.5	LTR/Pao	58.3548238523147	52.3344442181337	non-autonomous	nippostrongylus_brasiliensis	0.2057559427963
int_As:10184	59.6120850262879	77.0929185160791	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	445	33.1	LTR/Pao	133.959741632108	173.242513519279	non-autonomous	nippostrongylus_brasiliensis	1.93271626975948
int_As:10186	52.899179348167	38.6660176580067	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	487	34.9	LTR/Pao	108.622544862766	79.396340160178	non-autonomous	nippostrongylus_brasiliensis	0.807067672291485
int_As:10188	176.023119095134	164.019080267269	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	3160	33.7	LTR/Pao	55.7035187009917	51.9047722364775	non-autonomous	nippostrongylus_brasiliensis	0.193862354777671
int_As:10190	52.5351243632144	66.0910665110372	int	rnd-4_family-693452	N0.HOG0000027_OG0000016_n0	C	As	1820	32.7	LTR/Pao	28.8654529468211	36.3137728082622	non-autonomous	nippostrongylus_brasiliensis	-0.321488008108219
int_As:10193	105.373677611684	163.821427970761	int	rnd-4_family-760	N0.HOG0000026_OG0000015_n0	C	As	576	11.8	LTR/Gypsy	182.940412520284	284.412201338127	non-autonomous	nippostrongylus_brasiliensis	2.64790661867605
int_As:10194	34.8177298899232	46.7540254747736	int	rnd-4_family-760	N0.HOG0000026_OG0000015_n0	C	As	435	28.3	LTR/Gypsy	80.0407583676395	107.480518332813	non-autonomous	nippostrongylus_brasiliensis	1.24399844448132
LTR_As:10200	3.95051239269748	7.21852276274793	LTR	rnd-1_family-371	no_RT	Other	As	97	12.4	LTR/Pao	40.7269318834792	74.4177604407003	non-autonomous	nippostrongylus_brasiliensis	0.713642139656296
LTR_As:10221	0.235380289628836	1.24985900127514	LTR	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	192	4.7	LTR/Pao	1.22593900848352	6.50968229830804	non-autonomous	nippostrongylus_brasiliensis	-2.80134579415774
int_As:10222	72.3671704605184	96.9482597168835	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	1226	3.6	LTR/Pao	59.0270558405534	79.0768839452557	non-autonomous	nippostrongylus_brasiliensis	0.801251187848424
int_As:10223	14.0277651663213	20.7583302302938	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	308	4.2	LTR/Pao	45.5446920984457	67.3971760723825	non-autonomous	nippostrongylus_brasiliensis	0.570683309661306
int_As:10224	0.234130797173884	0.123864673054811	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	279	2.1	LTR/Pao	0.839178484494208	0.443959401630147	non-autonomous	nippostrongylus_brasiliensis	-6.67543327043898
int_As:10225	26.3436168848675	22.2795041401199	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	757	7.5	LTR/Pao	34.8000223049769	29.4313132630382	non-autonomous	nippostrongylus_brasiliensis	-0.624652915768715
LTR_As:10226	0.469637714812246	1.87289821913704	LTR	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	195	5.2	LTR/Pao	2.4083985374987	9.60460625198483	non-autonomous	nippostrongylus_brasiliensis	-2.24020645853718
int_As:10233	22.1728500272349	23.0658251998081	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	206	3.4	LTR/Gypsy	107.635194306965	111.970025241787	non-autonomous	nippostrongylus_brasiliensis	1.30303583007528
int_As:10234	441.174182821216	419.781707959956	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	90	4.4	LTR/Gypsy	4901.93536468018	4664.24119955507	non-autonomous	nippostrongylus_brasiliensis	6.68349375121303
int_As:10235	147.32102718751	182.154800049773	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	54	3.7	LTR/Gypsy	2728.16717013907	3373.23703795877	non-autonomous	nippostrongylus_brasiliensis	6.2159850557357
int_As:10236	301.021715507821	395.185052057335	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	131	2.3	LTR/Gypsy	2297.87569089939	3016.67978669721	non-autonomous	nippostrongylus_brasiliensis	6.05481292138726
int_As:10237	93.1727314245901	98.0496466590508	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	217	1.8	LTR/Gypsy	429.36742591977	451.841689673045	non-autonomous	nippostrongylus_brasiliensis	3.31574064922162
LTR_As:10238	8.37497939939664	15.5691401174833	LTR	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	145	3.5	LTR/Gypsy	57.7584786165285	107.373380120575	non-autonomous	nippostrongylus_brasiliensis	1.24255962692753
int_As:10242	9.49569564208168	17.8424425198466	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	380	1.8	LTR/Gypsy	24.9886727423202	46.9537961048595	non-autonomous	nippostrongylus_brasiliensis	0.049236966731212
int_As:10245	17.2676666382768	55.0551103946246	int	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	241	2.1	LTR/Gypsy	71.6500690384928	228.444441471471	non-autonomous	nippostrongylus_brasiliensis	2.33176659969805
LTR_As:10246	0.234130797173884	0.375046288947713	LTR	rnd-5_family-2213	N0.HOG0000003_OG0000003_n0	C	As	145	2.8	LTR/Gypsy	1.61469515292334	2.58652613067388	non-autonomous	nippostrongylus_brasiliensis	-4.13291716267257
Undetermined_As:10248	720.238531784175	751.932039320843	Undetermined	rnd-1_family-3752	no_RT	Other	As	3028	19.3	LTR/Pao	237.85948870019	248.326300964611	non-autonomous	nippostrongylus_brasiliensis	2.45216033015355
int_As:10257	6.45648379422906	4.14455032526369	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	1394	11.2	LTR/Pao	4.63162395568799	2.97313509703277	non-autonomous	nippostrongylus_brasiliensis	-3.93194790956082
int_As:10258	0.234130797173884	0.250901759670999	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	128	12.5	LTR/Pao	1.82914685292097	1.96016999742968	non-autonomous	nippostrongylus_brasiliensis	-4.53295415054317
int_As:10259	0.235380289628836	0.494632939325146	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	182	11.6	LTR/Pao	1.29329829466393	2.71776340288542	non-autonomous	nippostrongylus_brasiliensis	-4.06151306270249
int_As:10260	0.939760207328274	0.49840840293035	int	rnd-1_family-308	N0.HOG0000032_OG0000021_n0	C	As	350	14.3	LTR/Pao	2.68502916379507	1.42402400837243	non-autonomous	nippostrongylus_brasiliensis	-4.99395945961172
int_As:10265	27.1203031610761	46.9539739028726	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	597	9.1	LTR/Pao	45.4276434858895	78.6498725341249	non-autonomous	nippostrongylus_brasiliensis	0.793439593112264
int_As:10266	2.60495023118946	2.32256147430112	int	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	79	3.8	LTR/Pao	32.9740535593603	29.3995123329255	non-autonomous	nippostrongylus_brasiliensis	-0.626212609965524
LTR_As:10268	311.827559443685	483.073589575004	LTR	rnd-4_family-379	N0.HOG0000016_OG0000008_n0	HC	As	354	21.1	LTR/Pao	880.868811987812	1364.6146598164	non-autonomous	nippostrongylus_brasiliensis	4.91034497549878
Undetermined_As:10270	30.829437161372	20.3724419152948	Undetermined	rnd-5_family-4947	N0.HOG0000009_OG0000005_n23	HC	As	204	21.4	LTR/Gypsy	151.12469196751	99.8649113494841	non-autonomous	nippostrongylus_brasiliensis	1.13797302566489
LTR_As:10275	37.6681467671489	32.8999403552016	LTR	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	290	3.5	LTR/Pao	129.890161266031	113.44807019035	non-autonomous	nippostrongylus_brasiliensis	1.32195532873549
int_As:10276	103.191305975357	109.817584893003	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	638	4.7	LTR/Pao	161.741858895544	172.127876007842	non-autonomous	nippostrongylus_brasiliensis	1.92340402040547
int_As:10277	33.2801579964385	20.3804931554741	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	93	6.5	LTR/Pao	357.851161252026	219.14508769327	non-autonomous	nippostrongylus_brasiliensis	2.27180960059564
LTR_As:10278	11.8619975028361	8.67458378531332	LTR	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	290	3.5	LTR/Pao	40.903439664952	29.9123578803908	non-autonomous	nippostrongylus_brasiliensis	-0.601263197144253
int_As:10280	9.56327386662164	16.2499154501139	int	rnd-4_family-1484	N0.HOG0000027_OG0000016_n0	C	As	517	37.1	LTR/Pao	18.4976283687072	31.4311710833924	non-autonomous	nippostrongylus_brasiliensis	-0.529808808365384
int_As:10282	31.007240328129	20.2887456256968	int	rnd-3_family-694	N0.HOG0000047_OG0000033_n0	C	As	445	26.1	LTR/Gypsy	69.6791917486044	45.5926867993186	non-autonomous	nippostrongylus_brasiliensis	0.00679759604088037
int_As:10285	0.235380289628836	0.86434474348555	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	139	26.6	LTR/Gypsy	1.69338337862472	6.21830750709029	non-autonomous	nippostrongylus_brasiliensis	-2.86741096683145
int_As:10286	5.27777861399366	4.00852013225478	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	221	25.8	LTR/Gypsy	23.8813511945414	18.1381001459492	non-autonomous	nippostrongylus_brasiliensis	-1.32298148401288
int_As:10290	12.0156544548791	9.0855481089889	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	148	27.4	LTR/Gypsy	81.1868544248585	61.3888385742493	non-autonomous	nippostrongylus_brasiliensis	0.435971541117645
int_As:10292	37.3949074302706	11.8200483046534	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	158	29.5	LTR/Gypsy	236.67662930551	74.8104323079327	non-autonomous	nippostrongylus_brasiliensis	0.721234633442105
