adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_IP_polyP	rpkm_adult_polyP	LTR_type2	species	log2RPKM_centered
int_As:50024	64.2962748742521	16.987811576264	int	rnd-1_family-943	no_RT	Other	As	6967	LTR/Gypsy	6.6	2.43832518677537	9.22868880066774	non-autonomous	heligmosomoides_bakeri	-2.07874552029843
int_As:50025	8.43837778772896	3.36560354016473	int	rnd-1_family-943	no_RT	Other	As	412	LTR/Gypsy	12.5	8.1689406314678	20.481499484779	non-autonomous	heligmosomoides_bakeri	-0.334487065616584
LTR_As:50033	0.960144727042621	3.51162488790474	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	166	LTR/Gypsy	1.8	21.1543667946069	5.78400437977482	non-autonomous	heligmosomoides_bakeri	1.03824753376333
int_As:50034	26.5019833749381	14.0604003543835	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2684	LTR/Gypsy	1.4	5.23859923784781	9.87406236026011	non-autonomous	heligmosomoides_bakeri	-0.975454966344048
int_As:50035	8.44283191532104	4.66176504315097	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	390	LTR/Gypsy	1.3	11.9532437003871	21.6482869623616	non-autonomous	heligmosomoides_bakeri	0.214694200339617
LTR_As:50036	2.20761447106347	4.26936635440058	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	166	LTR/Gypsy	2.4	25.7190744240999	13.298882355804	non-autonomous	heligmosomoides_bakeri	1.32013075506113
Undetermined_As:50046	158.918076871922	156.195528869417	Undetermined	rnd-5_family-1167	N0.HOG0000026_OG0000015_n0	C	As	2754	LTR/Gypsy	5.7	56.7158783113352	57.7044578329421	non-autonomous	heligmosomoides_bakeri	2.4610447230794
int_As:50050	34.9626235270184	22.0025989720252	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	1087	LTR/Gypsy	33.6	20.2415813910075	32.1643270717741	non-autonomous	heligmosomoides_bakeri	0.974614037279476
Undetermined_As:50056	2.95889824295853	1.95397504988072	Undetermined	rnd-5_family-3508	no_RT	Other	As	1705	LTR/Gypsy	11	1.14602642221743	1.73542418941849	non-autonomous	heligmosomoides_bakeri	-3.16799575729741
int_As:50062	69.4254450008972	72.8266031822513	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	2125	LTR/Gypsy	29.6	34.2713426740006	32.670797647481	non-autonomous	heligmosomoides_bakeri	1.73429474555552
int_As:50064	8.40597688239269	6.94804781014784	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	780	LTR/Gypsy	32.5	8.90775360275364	10.776893438965	non-autonomous	heligmosomoides_bakeri	-0.209574411527291
int_As:50067	228.450807935393	277.796297192259	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	1535	LTR/Gypsy	17.9	180.974786444468	148.827887905794	non-autonomous	heligmosomoides_bakeri	4.13500883979048
int_As:50068	13.5812484061398	8.33008671485283	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	831	LTR/Gypsy	29.1	10.0241717386917	16.3432592131646	non-autonomous	heligmosomoides_bakeri	-0.0392249320554763
int_As:50072	8.04687464847897	10.9163020803538	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	598	LTR/Pao	35	18.2546857531	13.4563121212023	non-autonomous	heligmosomoides_bakeri	0.825558864634938
Undetermined_As:50076	1.42320318580734	1.33572102492508	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	497	LTR/Pao	3.8	2.68756745457762	2.86358789900873	non-autonomous	heligmosomoides_bakeri	-1.93833509884236
Undetermined_As:50078	8.49503372669957	11.4095848671324	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	2399	LTR/Pao	2	4.75597535103475	3.54107283313863	non-autonomous	heligmosomoides_bakeri	-1.11489482584255
Undetermined_As:50084	8.27562839313423	9.96956308846493	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	1225	LTR/Pao	4.5	8.13841884772648	6.75561501480345	non-autonomous	heligmosomoides_bakeri	-0.339887532506033
int_As:50100	68.2776039984599	45.6782401673653	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	566	LTR/Pao	32	80.7036045359811	120.631809184558	non-autonomous	heligmosomoides_bakeri	2.96992514234756
int_As:50102	16.98105740493	7.87137239443824	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	3528	LTR/Pao	30.5	2.23111462427388	4.81322488801872	non-autonomous	heligmosomoides_bakeri	-2.20687142940254
int_As:50104	18.7598773069929	11.3211558182694	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	686	LTR/Pao	32	16.5031425922295	27.3467599227302	non-autonomous	heligmosomoides_bakeri	0.680032805249479
Undetermined_As:50106	3.56993888559516	3.9853805592834	Undetermined	rnd-5_family-3508	no_RT	Other	As	1061	LTR/Gypsy	18.5	3.75624934899472	3.3646926348682	non-autonomous	heligmosomoides_bakeri	-1.45534322805116
int_As:50108	13.3432142823012	14.3551880749093	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	1116	LTR/Gypsy	35.6	12.8630717517109	11.9562851991946	non-autonomous	heligmosomoides_bakeri	0.320527236061945
int_As:50110	79.852392669594	61.8634116302177	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	983	LTR/Gypsy	33	62.9332773450841	81.2333597859552	non-autonomous	heligmosomoides_bakeri	2.61111510643027
Undetermined_As:50112	27.0201079833381	35.4059512632875	Undetermined	rnd-5_family-3508	no_RT	Other	As	307	LTR/Gypsy	2.3	115.328831476507	88.0133810532185	non-autonomous	heligmosomoides_bakeri	3.48497334862738
int_As:50135	18.0214456328748	19.4142617976383	int	rnd-4_family-215	no_RT	Other	As	2531	LTR/Pao	11.3	7.67058941036676	7.12028669809356	non-autonomous	heligmosomoides_bakeri	-0.42529862473512
LTR_As:50136	0.667306859724847	0.820670114933412	LTR	rnd-4_family-215	no_RT	Other	As	273	LTR/Pao	5.1	3.00611763711873	2.44434747151958	non-autonomous	heligmosomoides_bakeri	-1.77673459710944
int_As:50142	2.07695476310259	2.97157750453516	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	254	LTR/Gypsy	22.3	11.699124033603	8.17698725630941	non-autonomous	heligmosomoides_bakeri	0.183692543790965
LTR_As:50159	0.814277890069906	1.01326202876109	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	63	LTR/Pao	9.5	16.0835242660491	12.9250458741255	non-autonomous	heligmosomoides_bakeri	0.642875599509987
int_As:50160	76.159214460013	98.401118497134	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	607	LTR/Pao	20.2	162.110574130369	125.468228105458	non-autonomous	heligmosomoides_bakeri	3.97619832381213
int_As:50162	76.218742591064	122.331838596761	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	1087	LTR/Pao	13.6	112.540789877425	70.118438446241	non-autonomous	heligmosomoides_bakeri	3.44966812016251
int_As:50165	32.2014536843381	23.2970874826594	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2993	LTR/Pao	8.5	7.78385816326744	10.7589220462205	non-autonomous	heligmosomoides_bakeri	-0.404150642132829
int_As:50166	0.37041371208274	0.205776579296372	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	112	LTR/Pao	8	1.83729088657475	3.30726528645304	non-autonomous	heligmosomoides_bakeri	-2.48705600657961
LTR_As:50170	1.63272256022291	0.407558923344585	LTR	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	299	LTR/Gypsy	3	1.36307332222269	5.4606105693074	non-autonomous	heligmosomoides_bakeri	-2.91777289438586
int_As:50171	2.84010329918974	1.2343480839279	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	1962	LTR/Gypsy	10.3	0.629127463775689	1.44755519836378	non-autonomous	heligmosomoides_bakeri	-4.03321181614006
int_As:50172	0.372473365637233	0.307295540687261	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	3073	LTR/Gypsy	29.6	0.0999985488731731	0.121208384522367	non-autonomous	heligmosomoides_bakeri	-6.68658509421183
Undetermined_As:50174	3.35074180269677	3.17681695980302	Undetermined	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	2924	LTR/Gypsy	28.9	1.08646270855096	1.14594452896607	non-autonomous	heligmosomoides_bakeri	-3.24499740713903
int_As:50177	7.00492514819259	3.62585896832383	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	2238	LTR/Gypsy	1.6	1.62013358727606	3.12999336380366	non-autonomous	heligmosomoides_bakeri	-2.66852328915078
LTR_As:50178	1.19256295346303	1.4373194275091	LTR	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	270	LTR/Gypsy	3	5.32340528707075	4.41689982764084	non-autonomous	heligmosomoides_bakeri	-0.952286656622147
int_As:50180	53.6668319819833	90.153391198783	int	rnd-5_family-7032	no_RT	Other	As	413	LTR/Pao	22.8	218.28908280577	129.943903104076	non-autonomous	heligmosomoides_bakeri	4.40546010520827
LTR_As:50192	1.18076639136945	2.05579818733838	LTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	361	LTR/Pao	5.6	5.69473182088195	3.27082102872423	non-autonomous	heligmosomoides_bakeri	-0.855008160410748
LTR_As:50194	1.33656556744842	3.72519760132377	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	378	LTR/Pao	12.4	9.85502010932215	3.53588774457255	non-autonomous	heligmosomoides_bakeri	-0.0637772487243127
LTR_As:50196	2.07000103542328	2.86428456833519	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	412	LTR/Gypsy	7.4	6.95214701052231	5.02427435782351	non-autonomous	heligmosomoides_bakeri	-0.567177474046094
int_As:50200	13.6773468452313	14.2076450912488	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3481	LTR/Gypsy	10.5	4.08148379524528	3.92914301787741	non-autonomous	heligmosomoides_bakeri	-1.3355423344638
int_As:50203	1.86195957690405	1.73077849499401	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	226	LTR/Gypsy	6.2	7.65831192475224	8.23875918984095	non-autonomous	heligmosomoides_bakeri	-0.427609641162322
LTR_As:50204	1.93018937765512	2.76639427088597	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	539	LTR/Gypsy	5.9	5.13245690331348	3.58105635928593	non-autonomous	heligmosomoides_bakeri	-1.00498645560756
LTR_As:50207	29.1095255261039	33.8361594727666	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	418	LTR/Pao	7.7	80.9477499348482	69.6400132203442	non-autonomous	heligmosomoides_bakeri	2.97428301024385
int_As:50208	0.740112404370012	0.102248309691888	int	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	68	LTR/Pao	4.4	1.503651613116	10.8840059466178	non-autonomous	heligmosomoides_bakeri	-2.77616572172377
Undetermined_As:50210	20.0265964386041	24.3923606004474	Undetermined	rnd-5_family-4078	N0.HOG0000070_OG0000056_n0	C	As	764	LTR/Gypsy	13.5	31.927173560795	26.2128225636179	non-autonomous	heligmosomoides_bakeri	1.63207687113849
int_As:50219	163.669541961369	114.873711302583	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	1131	LTR/Pao	7.9	101.568268172045	144.712238692634	non-autonomous	heligmosomoides_bakeri	3.30166987350717
int_As:50220	2.31120817825933	0.826582157060915	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	145	LTR/Pao	7.6	5.7005666004201	15.9393667466161	non-autonomous	heligmosomoides_bakeri	-0.853530742632151
int_As:50226	9.12472123353169	7.18109920395108	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	427	LTR/Pao	35.6	16.8175625385271	21.3693705703318	non-autonomous	heligmosomoides_bakeri	0.707260654097986
Undetermined_As:50228	23.9261884152204	26.0263489937558	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	491	LTR/Pao	23.6	53.0068207612135	48.7295079739723	non-autonomous	heligmosomoides_bakeri	2.36347004440921
Undetermined_As:50233	39.2775063584477	35.734354802335	Undetermined	CER7-I_CE	N0.HOG0000010_OG0000006_n0	HC	As	1433	LTR/Pao_CER7-I_CE_As	33.3	24.9367444538276	27.4092856653508	non-autonomous	heligmosomoides_bakeri	1.27556516153828
LTR_As:50237	1.25922343574401	1.02742209710858	LTR	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	170	LTR/Gypsy	8.2	6.04365939475634	7.40719668084711	non-autonomous	heligmosomoides_bakeri	-0.769213707660402
int_As:50238	28.9046784789242	24.2144651721704	int	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	2690	LTR/Gypsy	9.3	9.00165991530498	10.7452336352878	non-autonomous	heligmosomoides_bakeri	-0.194445003421273
int_As:50243	79.5055801461797	104.963031474509	int	rnd-5_family-6915	N0.HOG0000009_OG0000005_n23	HC	As	1767	LTR/Gypsy	6.7	59.4018287914597	44.9946690131181	non-autonomous	heligmosomoides_bakeri	2.52779937870449
LTR_As:50244	0.810161007242752	0.410649397625323	LTR	rnd-5_family-6915	N0.HOG0000009_OG0000005_n23	HC	As	155	LTR/Gypsy	16.9	2.64935095242144	5.22684520801775	non-autonomous	heligmosomoides_bakeri	-1.95899709752503
int_As:50264	0.958230588618267	0.823357600652516	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	1096	LTR/Gypsy	15	0.751238686726748	0.874297982315937	non-autonomous	heligmosomoides_bakeri	-3.77729279899267
int_As:50265	3.48808049521348	1.13278247035931	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2318	LTR/Gypsy	17.1	0.488689590318944	1.504780196382	non-autonomous	heligmosomoides_bakeri	-4.39764578496764
LTR_As:50266	7.48732094740411	10.6776430540408	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	412	LTR/Gypsy	16.4	25.9166093544679	18.173109095641	non-autonomous	heligmosomoides_bakeri	1.33116901518774
int_As:50269	1.9197850726258	0.826843038638578	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	1586	LTR/Gypsy	15.3	0.521338612004147	1.21045717063417	non-autonomous	heligmosomoides_bakeri	-4.30434344422766
int_As:50270	0.668494087102569	1.53921735007176	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	813	LTR/Gypsy	14.2	1.893256273151	0.822255949695657	non-autonomous	heligmosomoides_bakeri	-2.44376635486706
LTR_As:50273	7.46059416190239	2.69009867039827	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	336	LTR/Gypsy	19.5	8.006246042852	22.2041492913762	non-autonomous	heligmosomoides_bakeri	-0.363510111446332
int_As:50274	3.15091552110116	0.932055102676714	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	240	LTR/Gypsy	12.1	3.88356292781964	13.1288146712549	non-autonomous	heligmosomoides_bakeri	-1.4072552207915
LTR_As:50282	15.1363616842352	25.3227661018577	LTR	rnd-5_family-870	no_RT	Other	As	262	LTR/Gypsy	15.1	96.6517790147239	57.7723728405925	non-autonomous	heligmosomoides_bakeri	3.2300883186035
int_As:50283	35.9242391622117	60.5421920345044	int	rnd-5_family-870	no_RT	Other	As	969	LTR/Gypsy	7.7	62.4790423472697	37.0735182272566	non-autonomous	heligmosomoides_bakeri	2.60066437167041
int_As:50284	113.538033049294	155.276769124829	int	rnd-5_family-870	no_RT	Other	As	3380	LTR/Gypsy	10.4	45.9398725221389	33.5911340382528	non-autonomous	heligmosomoides_bakeri	2.15703888445819
int_As:50286	2.86826053238768	4.12106037559957	int	rnd-5_family-870	no_RT	Other	As	183	LTR/Gypsy	25.8	22.5194556043692	15.6735548217906	non-autonomous	heligmosomoides_bakeri	1.12846398251877
int_As:50290	62.2827352304625	26.9869770617082	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	2268	LTR/DIRS	5.9	11.899019868478	27.4615234702216	non-autonomous	heligmosomoides_bakeri	0.208134773564128
int_As:50291	192.824084175044	143.939418478901	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	649	LTR/DIRS	8	221.786469150848	297.109528775107	non-autonomous	heligmosomoides_bakeri	4.4283914775302
int_As:50292	3.8577550514191	3.0323645026951	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	166	LTR/DIRS	1.8	18.2672560403319	23.2394882615608	non-autonomous	heligmosomoides_bakeri	0.826551971292339
int_As:50308	329.470636439193	398.531556558486	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	2167	LTR/Gypsy	31.8	183.909347742726	152.039979898105	non-autonomous	heligmosomoides_bakeri	4.15821493684141
int_As:50310	38.7620188078713	26.491499106693	int	rnd-5_family-9734	N0.HOG0000003_OG0000003_n0	C	As	1384	LTR/Gypsy	35.5	19.1412565799805	28.0072390230284	non-autonomous	heligmosomoides_bakeri	0.893977573632121
int_As:50313	7.48904182010654	5.50098596596327	int	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	1125	LTR/Pao	33	4.88976530307846	6.65692606231692	non-autonomous	heligmosomoides_bakeri	-1.07487084287513
int_As:50314	40.1972295075197	21.8881316645026	int	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	6901	LTR/Pao	31	3.17173332335931	5.82484125598025	non-autonomous	heligmosomoides_bakeri	-1.69936458826898
int_As:50328	30.6931792729473	28.7733811284887	int	rnd-5_family-8492	no_RT	Other	As	534	LTR/Gypsy	30.8	53.8827361956718	57.4778638070174	non-autonomous	heligmosomoides_bakeri	2.38711514457615
int_As:50356	19.5185551855014	33.17817498811	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	447	LTR/Pao	30.8	74.2241051188144	43.6656715559315	non-autonomous	heligmosomoides_bakeri	2.84917982554737
int_As:50364	3.5820126447333	3.85642126330439	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	447	LTR/Pao	18.1	8.62734063379058	8.0134511067859	non-autonomous	heligmosomoides_bakeri	-0.255720144723635
LTR_As:50395	1.56949649107136	1.65074924372956	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	306	LTR/Gypsy	0	5.39460537166524	5.12907350023322	non-autonomous	heligmosomoides_bakeri	-0.933118636870549
int_As:50396	39.3253425596824	41.4227907641164	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	1688	LTR/Gypsy	0.3	24.5395679882206	23.2970038860678	non-autonomous	heligmosomoides_bakeri	1.25240188205781
LTR_As:50408	1.69369669895312	2.36425211889254	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	512	LTR/Gypsy	6	4.61767991971199	3.30800136514281	non-autonomous	heligmosomoides_bakeri	-1.15746788948025
LTR_As:50411	7.06996654854704	5.91781457632099	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	835	LTR/Gypsy	4.1	7.08720308541436	8.46702580664316	non-autonomous	heligmosomoides_bakeri	-0.539419673454611
int_As:50416	1.41239232208045	0.923343432337534	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	224	LTR/Pao	2.7	4.12206889436399	6.30532286643058	non-autonomous	heligmosomoides_bakeri	-1.32126744621762
int_As:50424	13.7655379144668	8.86339633632742	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	526	LTR/Gypsy	35.5	16.8505633770483	26.1702241719902	non-autonomous	heligmosomoides_bakeri	0.710088857927705
int_As:50426	5.83665294611613	4.33996530722457	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	472	LTR/Gypsy	30.5	9.19484175259444	12.3657901400765	non-autonomous	heligmosomoides_bakeri	-0.163811318424272
int_As:50428	38.0569878407984	35.9849640351342	int	rnd-5_family-8492	no_RT	Other	As	281	LTR/Gypsy	32.4	128.060370231794	135.434120429888	non-autonomous	heligmosomoides_bakeri	3.63604421195468
LTR_As:50437	1.4841570634713	1.83813318016868	LTR	rnd-4_family-1689	no_RT	Other	As	390	LTR/Gypsy	6.4	4.71316200043251	3.80553093197768	non-autonomous	heligmosomoides_bakeri	-1.12794079343214
int_As:50438	0.740599711616194	0.719157175975081	int	rnd-4_family-1689	no_RT	Other	As	180	LTR/Gypsy	5.6	3.99531764430601	4.11444284231219	non-autonomous	heligmosomoides_bakeri	-1.36632585589165
int_As:50448	16.4451447696811	8.99926438622725	int	rnd-1_family-218	no_RT	Other	As	3596	LTR	17.5	2.50257630317777	4.57317707721944	non-autonomous	heligmosomoides_bakeri	-2.04122200654957
int_As:50451	14.0784696129388	9.17907169082058	int	rnd-1_family-218	no_RT	Other	As	3596	LTR	17.4	2.55257833448848	3.91503604364261	non-autonomous	heligmosomoides_bakeri	-2.01268082808479
int_As:50468	28.0607219715853	9.5598814636334	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	1408	LTR/Gypsy	31.9	6.78968853951236	19.9294900366373	non-autonomous	heligmosomoides_bakeri	-0.601290667984438
LTR_As:50477	0.518600960822249	0.306016248925543	LTR	rnd-1_family-218	no_RT	Other	As	390	LTR	3.9	0.784657048527033	1.32974605339038	non-autonomous	heligmosomoides_bakeri	-3.71450192828718
int_As:50479	32.9772685283891	26.5747241634254	int	rnd-1_family-218	no_RT	Other	As	3191	LTR	4.3	8.32802386819976	10.334462089749	non-autonomous	heligmosomoides_bakeri	-0.306661860416114
int_As:50492	7.64973419472674	3.39033869170576	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	8351	LTR/Pao	0.7	0.405979965477878	0.9160261279759	non-autonomous	heligmosomoides_bakeri	-4.66515562446465
Undetermined_As:50506	54.8299900680763	65.3819385747502	Undetermined	rnd-5_family-2586	N0.HOG0000010_OG0000006_n0	HC	As	2984	LTR/Pao	7.1	21.910837323978	18.3746615509639	non-autonomous	heligmosomoides_bakeri	1.08893664910972
Undetermined_As:50509	0.595808764689418	0.723952070836026	Undetermined	rnd-5_family-2586	N0.HOG0000010_OG0000006_n0	HC	As	83	LTR/Pao	10.8	8.72231410645814	7.17841885167974	non-autonomous	heligmosomoides_bakeri	-0.239925118399954
Undetermined_As:50510	8.14171943812449	9.27472174798182	Undetermined	rnd-5_family-2586	N0.HOG0000010_OG0000006_n0	HC	As	497	LTR/Pao	8	18.6614119677703	16.3817292517595	non-autonomous	heligmosomoides_bakeri	0.857350179181066
LTR_As:50517	2.1037268838305	1.73486317420611	LTR	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	249	LTR/Gypsy	2.4	6.96732198476351	8.44870234470082	non-autonomous	heligmosomoides_bakeri	-0.564031826929201
int_As:50518	14.0879428834454	11.610269538236	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	2868	LTR/Gypsy	2.1	4.04821113606557	4.91211397609672	non-autonomous	heligmosomoides_bakeri	-1.34735152750834
LTR_As:50530	15.7894639569728	34.4470060608671	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	655	LTR/Gypsy	4.6	52.5908489478887	24.1060518427065	non-autonomous	heligmosomoides_bakeri	2.35210381676385
int_As:50531	100.746120817902	89.2945100610175	int	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	4041	LTR/Gypsy	4.4	22.0971319131446	24.9309875817624	non-autonomous	heligmosomoides_bakeri	1.10115115889244
LTR_As:50532	13.5346946368247	27.5242790135351	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	586	LTR/Gypsy	4.4	46.9697594087629	23.0967485270047	non-autonomous	heligmosomoides_bakeri	2.18902423480763
int_As:50534	30.7362453560053	18.1496722829808	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	894	LTR/Pao	33.7	20.3016468489718	34.3805876465384	non-autonomous	heligmosomoides_bakeri	0.978888793163307
int_As:50538	22.8643448379247	13.8923200981013	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	594	LTR/Pao	31	23.3877442728977	38.4921630268093	non-autonomous	heligmosomoides_bakeri	1.18304475279816
int_As:50539	26.0670336142004	16.5846715527862	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	675	LTR/Pao	31.9	24.5698837819055	38.6178275765931	non-autonomous	heligmosomoides_bakeri	1.25418306466885
int_As:50543	1.48603851474998	0.102248309691888	int	rnd-1_family-807	no_RT	Other	As	184	LTR/Pao	9.8	0.555697335281999	8.07629627581509	non-autonomous	heligmosomoides_bakeri	-4.21226483653045
Undetermined_As:50548	23.5734914857838	8.54247464221384	Undetermined	rnd-5_family-12057	N0.HOG0000032_OG0000021_n0	C	As	1477	LTR/Pao	27.5	5.78366597306286	15.9603869233472	non-autonomous	heligmosomoides_bakeri	-0.832651829826972
int_As:50552	2.434547857341	1.22294335421337	int	rnd-1_family-602	no_RT	Other	As	214	LTR/Pao	10.3	5.7146885710905	11.3763918567337	non-autonomous	heligmosomoides_bakeri	-0.849961184678112
LTR_As:50561	8.77032675837752	5.72213037060759	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	194	LTR/Gypsy	2.6	29.4955173742659	45.2078698885439	non-autonomous	heligmosomoides_bakeri	1.5177877464287
int_As:50562	123.7064535458	143.25755059561	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	1027	LTR/Gypsy	4.5	139.491285876933	120.454190404868	non-autonomous	heligmosomoides_bakeri	3.75939512458772
int_As:50563	204.156377216283	254.147787467845	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	1524	LTR/Gypsy	2.2	166.763640070764	133.960877438506	non-autonomous	heligmosomoides_bakeri	4.01702489428921
LTR_As:50564	10.5167167738221	16.1052128061009	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	190	LTR/Gypsy	1.6	84.7642779268468	55.3511409148529	non-autonomous	heligmosomoides_bakeri	3.04074843126679
int_As:50575	98.1963723037275	102.593630544672	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	9340	LTR/Gypsy	1.2	10.9843287521062	10.5135302252385	non-autonomous	heligmosomoides_bakeri	0.0927387409931457
LTR_As:50576	1.64133959218235	0.719157175975081	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	306	LTR/Gypsy	0	2.35018684959177	5.36385487641292	non-autonomous	heligmosomoides_bakeri	-2.13186060225462
LTR_As:50587	3.84455846154493	4.03156316288603	LTR	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	106	LTR/Pao	17.1	38.0336147442078	36.2694194485371	non-autonomous	heligmosomoides_bakeri	1.8845670913885
int_As:50588	13.0266195892661	8.3040289929567	int	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	73	LTR/Pao	13.7	113.753821821325	178.446843688576	non-autonomous	heligmosomoides_bakeri	3.46513514272122
int_As:50591	1.25534039038416	0.719157175975081	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	57	LTR/Gypsy	1.8	12.6167925609663	22.0235156207748	non-autonomous	heligmosomoides_bakeri	0.292637226273281
int_As:50592	183.718273998807	161.985415304286	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	670	LTR/Gypsy	2.7	241.769276573561	274.206379102697	non-autonomous	heligmosomoides_bakeri	4.55285104814527
