Adult_IP	Secr_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Secr_IP_rpkm	sim_LTR	length_centred
LTR_As:53631	1.39321585789446	0.465434641065968	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.65417654187796	0	1.74755162081667	0.374067470561086	LTR	-0.305759503110191
int_As:58455	1.49801769002128	0.430473331375882	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	2.62940959910272	0	1.92536810030609	0.372818215087914	int	-0.330526445885433
int_As:39140	1.52933873137734	0.425909853378556	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	2.62531245096167	0	1.96658068635708	0.372310965152841	int	-0.334623594026478
int_As:8791	13.8730862863688	3.11786648597955	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	3.3982873053574	0	2.48356554091241	0.372020497490136	int	0.438351260369249
int_As:22627	48.2988990777536	8.76545909556229	int	rnd-5_family-4465	N0.HOG0000190_OG0000176_-	LC	As	3.83796701836865	0	2.81383165829939	0.367663189562141	int	0.878030973380503
int_As:13939	1.18562823205396	0	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	1.96848294855394	0	3.81147792513152	0.367647594747387	int	-0.991453096434217
int_As:38754	0.84958632559066	0.14317755394527	int	rnd-1_family-943	no_RT	Other	As	2.31175386105575	0	2.24275531353574	0.365924654100069	int	-0.648182183932398
int_As:34165	2.81023884801046	0.428105886706745	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	2.62940959910272	0	2.78206212005014	0.365731349904809	int	-0.330526445885433
LTR_As:10101	2.32340754045429	0.465900120949332	LTR_fl	rnd-5_family-3822	N0.HOG0000027_OG0000016_n0	C	As	2.6570558528571	0	2.42807930425744	0.365660317849273	LTR	-0.302880192131048
int_As:63794	1.54305733204898	0.563182232892466	int	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	2.72427586960079	0	1.65009302176903	0.365646324572899	int	-0.235660175387363
int_As:5930	7.94443249387484	1.1318904170706	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.98766626492627	0	3.05255530574139	0.365139381630779	int	0.0277302199381229
int_As:40139	7.20194523275142	3.21716473345327	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.41346741298582	0	1.49872407694513	0.364832101235862	int	0.453531367997673
int_As:20075	12.5966080039128	0.656667604455442	int	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	2.78031731214015	0	4.39842177131694	0.364295328647401	int	-0.179618732848001
int_As:37945	8.95017742492485	1.94493728388945	int	rnd-5_family-2825	N0.HOG0000009_OG0000005_n23	HC	As	3.20574554094266	0	2.49769331319411	0.362925221073908	int	0.24580949595451
int_As:43840	2.754005758595	5.08371783989638	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	3.60724050383174	1	-0.494055403707147	0.362320123467893	int	0.647304458843591
int_As:16917	2.47002372177883	0.418800923828146	int	rnd-5_family-2178	N0.HOG0000047_OG0000033_n0	C	As	2.6222140229663	0	2.62770170010215	0.360015565192722	int	-0.337722022021857
LTR_As:12647	1.25511713919069	0.282431017814721	LTR	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.49692964807321	0	2.1297581995824	0.357640782967631	LTR	-0.463006396914937
int_As:990	0.903937351193869	2.60752425895556	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	3.32837960343874	1	-1.05667205132777	0.356878127687543	int	0.368443558450586
int_As:1997	13.408462967322	3.65305675316571	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.46952747918701	0	2.19817228784685	0.356168484712589	int	0.509591434198862
LTR_As:25303	1.45993021378125	0.0472505213225099	LTR	rnd-5_family-8986	N0.HOG0000003_OG0000003_n0	C	As	2.11727129565576	0	3.59222398350285	0.354782267366632	LTR	-0.842664749332387
int_As:50232	1.31780862960693	3.36140286713488	int	rnd-5_family-2061	no_RT	Other	As	3.43504764133996	1	-0.921462978400605	0.354306806172624	int	0.475111596351813
int_As:3882	1.75416160888302	0.1423318209052	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.31386722036915	0	3.18525547448932	0.352172139059399	int	-0.646068824618999
int_As:39415	1.39523091142929	2.82582438793933	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.36323580448369	1	-0.606884462730751	0.352016449426919	int	0.403299759495542
LTR_As:10429	1.42565707321003	0.461994594558997	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.65801139665711	0	1.76430140554715	0.351558812208997	LTR	-0.301924648331039
int_As:59065	2.37405654360583	10.9084199475373	int_fl	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	3.93846968836765	1	-1.79884551366229	0.345577689924332	int	0.978533643379494
int_As:29875	1.33353731629484	0.329785563084041	int	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	2.54900326202579	0	2.03811419189843	0.345484335727176	int	-0.410932782962364
int_As:45841	3.52930144346028	0.236414695250526	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.44870631990508	0	3.69878396760447	0.344388188285319	int	-0.511229725083072
int_As:3327	2.37918742936177	4.90947996897533	int	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	3.59791447120253	1	-0.665038890270291	0.344321964966804	int	0.637978426214377
int_As:48938	5.02664572232083	0.515983350513989	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	2.69983772586725	0	3.36078623366272	0.343224695792498	int	-0.260098319120906
int_As:24133	1.23715889586762	2.91617665535347	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	3.37948681371727	1	-0.820818922954983	0.341948471472586	int	0.419550768729122
LTR_As:5734	0.977862398081395	0.0474191138136096	LTR	rnd-5_family-120	N0.HOG0000176_OG0000162_-	LC	As	2.12710479836481	0	3.03461693980199	0.326267123373838	LTR	-0.832831246623344
int_As:13112	14.4703637586371	6.96859029158667	int_fl	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.75304656162653	0	1.36536222182405	0.32380307861815	int	0.793110516638377
int_As:766	1.30651591035197	0.373248342755558	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	2.59549622182557	0	1.85581773404034	0.321975814587201	int	-0.364439823162578
soloLTR_As:47142	4.91157019055337	0.841592881787708	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.88592633980143	0	2.70997397688124	0.32144925008997	soloLTR	-0.0740097051867208
soloLTR_As:48606	3.08243377698702	1.09561267529454	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.98766626492627	0	1.72025270027394	0.32027544639018	soloLTR	0.0277302199381229
int_As:14167	5.23763244516992	0.705179761648822	int	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	2.82020145948564	0	3.01891295114083	0.319693994561816	int	-0.139734585502512
int_As:12759	6.31910955280157	0.510514720393818	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.70329137811866	0	3.67249886237914	0.317018836818859	int	-0.25664466686949
soloLTR_As:51454	6.69861052004283	0.985970570372683	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.9484129657786	0	2.94083662945128	0.316280521824111	soloLTR	-0.0115230792095509
int_As:63892	0.422353343790684	1.16037322713678	int	rnd-1_family-218	no_RT	Other	As	3.01199311465926	1	-0.920328991049361	0.315940935701934	int	0.0520570696711053
int_As:17103	0.762853098047055	3.07204401923121	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.40959501939682	1	-1.54065173486338	0.314169784339551	int	0.449658974408664
int_As:4766	5.03490602189576	1.3157372652005	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	3.06333335895175	0	2.15554775705881	0.311187253774519	int	0.103397313963598
soloLTR_As:47006	1.80770629482844	0.846423990064035	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.89153745767256	0	1.30719849214245	0.310808307192399	soloLTR	-0.0683985873155875
int_As:35589	2.85799568153256	10.8516572216677	int_fl	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	3.9480215331411	1	-1.57482431903412	0.306435113624642	int	0.988085488152952
int_As:21410	2.58247662279278	0.613045294857435	int	rnd-5_family-1514	N0.HOG0000182_OG0000168_-	LC	As	2.77305469336426	0	2.18797697425109	0.306009623036294	int	-0.186881351623889
int_As:32979	5.4731587688547	2.0393445091031	int	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	3.24254142829838	0	1.67798237953228	0.30515121553491	int	0.282605383310233
int_As:32587	1.00905363153061	0.277624306028859	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.50650503240487	0	1.81450135515627	0.304088712818675	int	-0.45343101258328
int_As:5669	48.4420375877859	11.2952172342931	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3.96604782107645	0	2.39261209870367	0.303762147175033	int	1.0061117760883
int_As:54570	5.62012604593061	0.711072937847335	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	2.82930377283102	0	3.08824970219357	0.301002760183471	int	-0.130632272157127
LTR_As:22582	0.912093023168683	0.138089849178982	LTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.31806333496276	0	2.31136971195119	0.300867812618812	LTR	-0.64187271002539
int_As:27615	2.2953351914296	0.325527578032992	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	2.55750720190566	0	2.74250155556756	0.299739735939029	int	-0.402428843082494
int_As:37210	11.0340153041172	3.62405738111813	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	3.48344464809854	0	1.87349199492069	0.298604587699693	int	0.523508603110383
soloLTR_As:29735	1.32923045161559	0.424532999591127	soloLTR	rnd-5_family-1248	N0.HOG0000003_OG0000003_n0	C	As	2.64640372622307	0	1.71015527896046	0.29790593368004	soloLTR	-0.313532318765082
LTR_As:58532	2.28844872414461	0.233862656558956	LTR	rnd-5_family-870	no_RT	Other	As	2.45939248775923	0	3.06391287138211	0.294310253118718	LTR	-0.500543557228921
int_As:9768	5.63120632101987	1.03276981024888	int	rnd-5_family-870	no_RT	Other	As	2.97497199429807	0	2.60710667096878	0.287851453240794	int	0.015035949309917
LTR_As:34308	1.0494113605595	0.280793538705155	LTR	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.51587384371168	0	1.83434443925481	0.28724347685689	LTR	-0.444062201276473
soloLTR_As:41668	3.66809462831529	0.285281113232985	soloLTR	rnd-4_family-1689	no_RT	Other	As	2.52244423350632	0	3.50804955533456	0.286457382375535	soloLTR	-0.437491811481832
int_As:43768	0.679266772278126	1.71087561336726	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	3.17666993266815	1	-0.91272857735994	0.285928916541584	int	0.216733887679998
int_As:45981	0.241243838390643	2.46483872290542	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.32674537956532	1	-2.55724850666343	0.284766309963124	int	0.36680933457717
int_As:18059	3.26818412258999	0.377668718975413	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	2.61172330800734	0	3.05034669989046	0.283550211018432	int	-0.34821273698081
int_As:30993	1.48429253594352	0.659007948059514	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	2.80617997398389	0	1.32552783835403	0.283459863155107	int	-0.153756071004265
soloLTR_As:12393	2.5915835416408	0.821429939418133	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.88930170250631	0	1.80699165243706	0.283124309542617	soloLTR	-0.0706343424818416
int_As:31850	1.80330627329031	11.0508199808783	int_fl	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.96326825152624	1	-2.25643539087676	0.281746705650306	int	1.00333220653808
int_As:18058	2.8091961842073	0.619233869005498	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	2.78461729263288	0	2.26595021375203	0.281325116917286	int	-0.175318752355277
LTR_As:17558	3.4474217525454	0.467558607217924	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.68484536164441	0	2.88183042074095	0.278033049335967	LTR	-0.275090683343739
soloLTR_As:21138	0.974149479123654	0.232556769985621	soloLTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	2.46239799789896	0	1.9157260238951	0.277778983979643	soloLTR	-0.497538047089196
soloLTR_As:23248	1.06172068327582	0.331083486303549	soloLTR	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.57170883180869	0	1.66288036038027	0.27512458376754	soloLTR	-0.388227213179464
int_As:57264	3.85721376366767	0.839874064139605	int	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	2.8998205024271	0	2.32465061761976	0.272550846964064	int	-0.0601155425610553
soloLTR_As:566	2.20661600579462	0.379083402369206	soloLTR	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	2.6170003411209	0	2.49071135804046	0.27107015628927	soloLTR	-0.342935703867253
LTR_As:8039	2.61940226996662	0.838272131399584	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.8998205024271	0	1.78648757441421	0.269983960758585	LTR	-0.0601155425610553
int_As:19609	1.78777866493919	0.79449553315155	int	rnd-4_family-356	no_RT	Other	As	2.87966920563205	0	1.33190936256943	0.269852956135074	int	-0.0802668393560984
int_As:16144	11.7815286629016	4.33640723433158	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	3.56784945057311	0	1.68674112501915	0.269531679095508	int	0.607913405584955
int_As:62806	0.706801304158321	0.143081263467784	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.34044411484012	0	1.91766021076172	0.269379096237584	int	-0.619491930148033
int_As:29178	1.8775309596633	0.609289708618734	int	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.78175537465247	0	1.72321568351221	0.268745606559289	int	-0.178180670335683
int_As:64454	3.67369710872111	8.27564329421724	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	3.8431704645199	1	-0.877214298696895	0.268709751119257	int	0.883234419531746
int_As:52691	1.28898036089466	0.462137627343545	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.68394713075151	0	1.54464884715047	0.265913164374965	int	-0.27598891423664
LTR_As:7435	0.834281975156985	0.092621807520298	LTR	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	2.24551266781415	0	2.43885352239744	0.262858240902148	LTR	-0.714423377174002
soloLTR_As:54987	6.16819184949741	1.02881832349537	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.98091193777684	0	2.71615413975973	0.262757728546535	soloLTR	0.0209758927886918
int_As:3222	4.73189904666686	1.70474042766103	int	rnd-5_family-7461	no_RT	Other	As	3.18241465243455	0	1.67259342018674	0.262006600394493	int	0.222478607446402
soloLTR_As:24186	2.75066164799456	0.84555037594424	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.90579588036787	0	1.83435932711171	0.262001175369202	soloLTR	-0.054140164620283
LTR_As:7847	4.09225240618894	0.37531094997118	LTR_fl	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.6159500516564	0	3.35016447022401	0.260980949238573	LTR	-0.343985993331751
int_As:15238	5.24084058484462	1.83907572458271	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.2135177569963	0	1.71315610680688	0.260913785085714	int	0.253581712008153
int_As:59620	1.2970144966686	0.4780008122088	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.69897000433602	0	1.50207019823122	0.26071034874321	int	-0.260966040652133
LTR_As:33902	2.10123609980311	0.139497234235201	LTR	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.33445375115093	0	3.36206490310484	0.25766179119935	LTR	-0.625482293837221
LTR_As:55076	1.73992507164822	0.282806425287836	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.52762990087134	0	2.46446471168626	0.257419487352284	LTR	-0.432306144116813
int_As:49008	5.68952990217044	0.999968638967894	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	2.97220283837906	0	2.63079155957661	0.256859291624442	int	0.0122667933909129
int_As:27283	12.9427993147631	5.40667080630752	int_fl	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	3.66558099101795	0	1.49633871724865	0.255496861028043	int	0.705644946029802
int_As:45067	3.25024309231439	1.42266682678499	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	3.11159852488039	0	1.38240430712219	0.2551110012028	int	0.151662479892242
LTR_As:58002	0.82528460258532	0.1396809741494	LTR	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.33645973384853	0	2.12242795672514	0.253708063968078	LTR	-0.623476311139622
LTR_As:22298	2.06119486281466	0.418352536232915	LTR	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	2.65417654187796	0	2.27404923081315	0.252401309001228	LTR	-0.305759503110191
int_As:29188	1.61053613340349	0.23336678144069	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.47129171105894	0	2.54711886100728	0.252214598587704	int	-0.488644333929213
int_As:27132	1.173583568148	0.37557895314298	int	rnd-5_family-1206	N0.HOG0000003_OG0000003_n0	C	As	2.61909333062674	0	1.63642808886418	0.251733471521782	int	-0.340842714361409
int_As:40597	0.795345572747308	0.234602986019538	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	2.47421626407626	0	1.61869487368604	0.249572330731687	int	-0.485719780911896
int_As:37303	20.9678255670907	6.78832616203068	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.76514679010803	0	1.85657350294273	0.246498368118729	int	0.805210745119874
soloLTR_As:23090	2.98452851886665	0.235539499204442	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.47712125471966	0	3.37131063466012	0.244955611082271	soloLTR	-0.482814790268489
int_As:58998	10.7539989936394	6.39715972118308	int	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	3.74217504322368	0	0.977336551212049	0.238770559536019	int	0.782238998235525
int_As:61119	1.8373090271205	0.191273049937489	int	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	2.42324587393681	0	2.88518665709574	0.238204818832332	int	-0.536690171051344
soloLTR_As:15775	1.18083436835466	0.381135953088654	soloLTR	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	2.62940959910272	0	1.61049167959641	0.236570280145642	soloLTR	-0.330526445885433
int_As:14888	5.31009934394371	2.90045664786332	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.40908736944783	0	1.08207547561809	0.23559123173307	int	0.449151324459683
int_As:66006	4.57982690898314	1.66189288196666	int	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	3.18041263283832	0	1.63326836405916	0.234537440756629	int	0.220476587850172
LTR_As:45022	1.27693569147002	0.0929825884973364	LTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.25527250510331	0	2.95594762039706	0.234478272048503	LTR	-0.704663539884846
soloLTR_As:10957	2.37289723509046	0.234346703128607	soloLTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	2.47856649559384	0	3.0497707089284	0.233396035367397	soloLTR	-0.481369549394309
int_As:52905	1.23132426479402	0.505165285236331	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	2.72509452108147	0	1.34810489092858	0.231516586394572	int	-0.234841523906683
LTR_As:11409	6.34383066234278	0.661178992415039	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.8234742291703	0	3.27884850924178	0.230522443470751	LTR	-0.136461815817851
soloLTR_As:1460	2.85270109717722	0.520446123473765	soloLTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.73798732633343	0	2.44217901855102	0.228335214148322	soloLTR	-0.221948718654721
int_As:3620	2.89449694075053	0.521425830517237	int	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	2.73878055848437	0	2.45971976187977	0.22811854927037	int	-0.221155486503783
int_As:3510	2.27746689123654	0.0946838631735503	int	rnd-5_family-8492	no_RT	Other	As	2.26481782300954	0	3.70390297731543	0.225723559958519	int	-0.695118221978615
int_As:37302	6.90473216412472	3.75625742634288	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.52179164963912	0	1.07907573638201	0.221506744293451	int	0.561855604650972
int_As:36171	1.42721511458069	3.80679714100938	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.52737208282761	1	-1.1221269097524	0.221232564154213	int	0.56743603783946
LTR_As:1522	2.4938980040163	0.139755651828195	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.34635297445064	0	3.55776417791136	0.220358884712336	LTR	-0.613583070537513
LTR_As:62096	2.27504336445337	0.565278842349435	LTR	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	2.7701152947871	0	2.02387053157602	0.218396548619313	LTR	-0.18982075020105
LTR_As:64036	0.890787044020002	0.230427520559881	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.47712125471966	0	1.75171117113194	0.217673077317481	LTR	-0.482814790268489
int_As:61120	9.5778849794297	2.30037830896994	int	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	3.31848072517452	0	2.21964551320151	0.217103286427159	int	0.358544680186366
int_As:40247	11.9308391721288	5.90074847983256	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.71458120883953	0	1.21726496836541	0.216179352954593	int	0.75464516385138
soloLTR_As:46208	1.04558763031892	0.275918386592437	soloLTR	rnd-5_family-7032	no_RT	Other	As	2.53147891704225	0	1.77757047476941	0.213249647115938	soloLTR	-0.428457127945897
int_As:44200	5.91354295561415	1.74836092755077	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	3.20763436738896	0	1.9032665217614	0.212190124109584	int	0.24769832240081
int_As:19701	2.03764286172245	0.416039576196476	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.66464197555613	0	2.22374484559527	0.210278892606806	int	-0.295294069432026
int_As:45840	0.94361014950896	0.047305560699457	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.16136800223497	0	2.87512091286137	0.209487920107476	int	-0.798568042753177
int_As:6114	2.76116748941921	1.07329349060602	int	rnd-1_family-873	no_RT	Other	As	3.01410032151962	0	1.47967375894524	0.20728478200779	int	0.0541642765314689
int_As:50707	14.1637733038093	2.30244154254115	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	3.3220124385824	0	2.76663731485713	0.206626810911557	int	0.362076393594249
int_As:41030	1.47150360014014	0.568677817517611	int	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.77670118398841	0	1.41154834928664	0.2045628434064	int	-0.183234860999741
int_As:62867	1.92253795849859	0.424053028914913	int	rnd-4_family-770	N0.HOG0000174_OG0000160_-	LC	As	2.67486114073781	0	2.11060784833033	0.20187061588804	int	-0.28507490425034
int_As:46403	0.223754084711414	0.722553943991406	int	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	2.86569605991607	1	-1.07906378156195	0.200232172445928	int	-0.0942399850720812
int_As:54494	3.29539458759877	7.97669452652442	int_fl	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	3.84868165402395	1	-1.04701319855013	0.198118591490135	int	0.888745609035799
int_As:54455	1.46248094338551	0.421703217553447	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	2.67394199863409	0	1.74455595138841	0.197570442072336	int	-0.285994046354064
int_As:16280	16.106426962174	4.16385532070724	int	rnd-5_family-2178	N0.HOG0000047_OG0000033_n0	C	As	3.57240686755806	0	2.11877572841283	0.197507752590615	int	0.612470822569904
int_As:62862	0.869855101025124	0.0950062450626512	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.27646180417324	0	2.38886881352967	0.190385137067815	int	-0.683474240814907
int_As:5603	7.51817960283295	1.41020667951666	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.12775251583297	0	2.50885157254213	0.189153716571357	int	0.167816470844822
LTR_As:48836	1.71846375918231	0.327406096374659	LTR	rnd-4_family-1689	no_RT	Other	As	2.59328606702046	0	2.22985690256803	0.188707018312458	LTR	-0.366649977967695
int_As:24772	7.36826180632056	3.15583248605908	int	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	3.45924166487808	0	1.37903370254837	0.186284340071201	int	0.49930561988993
int_As:53659	10.4446526874157	1.40044359204404	int	rnd-5_family-520	N0.HOG0000009_OG0000005_n23	HC	As	3.12613140726198	0	2.98215471804303	0.184761475463113	int	0.166195362273833
LTR_As:26736	0.929876240355751	0.09266717453757	LTR	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.26951294421792	0	2.49640089234907	0.18362340923163	LTR	-0.690423100770235
int_As:17532	1.08707672207852	0.239572494293179	int	rnd-1_family-873	no_RT	Other	As	2.50242711998443	0	1.92481471348683	0.182346686829619	int	-0.457508925003719
LTR_As:23774	2.94529918873795	0.747082673641689	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.88309335857569	0	2.00454073154615	0.181401321008745	LTR	-0.0768426864124621
int_As:47238	11.4226208805917	2.99199691688395	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	3.43885865942056	0	2.0710295395792	0.179749349614946	int	0.47892261443241
int_As:58407	6.65459476489991	3.63706949651636	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	3.52074547151948	0	1.03023413335715	0.179494895043965	int	0.560809426531331
int_As:10082	1.40171305695239	0.481217748220952	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.72672720902657	0	1.51373104233556	0.176689276020446	int	-0.233208835961579
int_As:32423	1.82640671110561	0.471887536735103	int	rnd-1_family-668	N0.HOG0000003_OG0000003_n0	C	As	2.72015930340596	0	1.89071596431296	0.17331458519778	int	-0.239776741582195
int_As:46014	1.50667374598167	0.142770384550562	int	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.36921585741014	0	2.7968717805067	0.172301307679824	int	-0.590720187578009
int_As:12214	3.43036401350169	1.06795911238797	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.02284061087653	0	1.75205146059691	0.171376407344467	int	0.0629045658883762
int_As:31202	0.76898801036209	0.0473193813070851	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.17318626841227	0	2.57719284164016	0.170508146119575	int	-0.786749776575878
int_As:16736	0.664376802961291	3.38849720608305	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.49415459401844	1	-1.99104355324311	0.169283554844694	int	0.534218549030291
LTR_As:1196	2.4855154972679	0.4243841550333	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.68574173860226	0	2.42536985432733	0.166799936322967	LTR	-0.274194306385888
int_As:42937	2.63376643221316	0.282032453781271	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.55388302664387	0	2.94356382421858	0.166560558883553	int	-0.406053018344277
