adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	div	sFam	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
LTR_As:40633	4.13175884020287	2.22943354718627	LTR	rnd-5_family-2076	N0.HOG0000003_OG0000003_n0	C	As	531	10.6	LTR/Gypsy	7.78109009454401	4.19855658603817	non-autonomous	heligmosomoides_polygyrus	-1.67469711069187
LTR_As:40637	1.09384024620151	1.24285519817425	LTR	rnd-4_family-3812	N0.HOG0000009_OG0000005_n23	HC	As	244	8.2	LTR/Gypsy	4.48295182869473	5.09366884497642	non-autonomous	heligmosomoides_polygyrus	-1.39588537374001
int_As:40638	498.168194299187	770.302657155377	int	rnd-4_family-3812	N0.HOG0000009_OG0000005_n23	HC	As	4146	2.2	LTR/Gypsy	120.156342088564	185.794176834389	non-autonomous	heligmosomoides_polygyrus	3.79297093284633
LTR_As:40639	1.89728332785566	2.94406030987336	LTR	rnd-4_family-3812	N0.HOG0000009_OG0000005_n23	HC	As	243	8.2	LTR/Gypsy	7.80775032039364	12.1154745262278	non-autonomous	heligmosomoides_polygyrus	-0.145811535621608
int_As:40646	121.966799094367	99.977011399398	int	rnd-5_family-3972	N0.HOG0000144_OG0000130_-	LC	As	1843	8.8	LTR/Pao	66.178404283433	54.2468862720553	non-autonomous	heligmosomoides_polygyrus	2.01687788290346
int_As:40647	0.072818377981099	0.455025628096977	int	rnd-5_family-3972	N0.HOG0000144_OG0000130_-	LC	As	675	5.3	LTR/Pao	0.107879078490517	0.674112041625151	non-autonomous	heligmosomoides_polygyrus	-4.31353024101302
int_As:40648	3.41121946612649	1.93340923062421	int	rnd-5_family-3972	N0.HOG0000144_OG0000130_-	LC	As	1466	7.8	LTR/Pao	2.3268891310549	1.31883303589646	non-autonomous	heligmosomoides_polygyrus	-3.34532861124303
LTR_As:40649	0.581111712759816	0.131197546691104	LTR	rnd-5_family-3972	N0.HOG0000144_OG0000130_-	LC	As	525	10.9	LTR/Pao	1.10687945287584	0.249900088935435	non-autonomous	heligmosomoides_polygyrus	-5.74516722240509
LTR_As:40652	3.13610548898605	1.20266090942089	LTR	rnd-5_family-3972	N0.HOG0000144_OG0000130_-	LC	As	251	8.7	LTR/Pao	12.4944441792273	4.79147772677647	non-autonomous	heligmosomoides_polygyrus	-1.4841198800852
int_As:40653	47.3951080933038	40.2610596781621	int	rnd-5_family-3972	N0.HOG0000144_OG0000130_-	LC	As	1264	7.9	LTR/Pao	37.4961298206517	31.8521041757612	non-autonomous	heligmosomoides_polygyrus	1.24872623374372
Undetermined_As:40662	11.8368300339323	38.7904111467478	Undetermined	rnd-5_family-572	N0.HOG0000032_OG0000021_n0	C	As	509	9.5	LTR/Pao	23.2550688289437	76.2090592274024	non-autonomous	heligmosomoides_polygyrus	2.50730005844143
LTR_As:40668	38.2655842595252	36.8660681792554	LTR	rnd-4_family-2628	no_RT	Other	As	478	7.1	LTR/Pao	80.053523555492	77.1256656469778	non-autonomous	heligmosomoides_polygyrus	2.52454858826862
int_As:40669	2.25688036990337	35.4179752082377	int	rnd-4_family-2628	no_RT	Other	As	596	8.6	LTR/Pao	3.78671203003921	59.4261328997276	non-autonomous	heligmosomoides_polygyrus	2.14843505447933
int_As:40675	4.82621400224239	6.85263831750137	int	rnd-3_family-64	no_RT	Other	As	1520	3.5	LTR/Pao	3.17514079094894	4.50831468256669	non-autonomous	heligmosomoides_polygyrus	-1.57200232253123
int_As:40677	13.8218240835614	17.4736255028096	int	rnd-3_family-64	no_RT	Other	As	2543	6.8	LTR/Pao	5.43524344615077	6.87126445254014	non-autonomous	heligmosomoides_polygyrus	-0.964014933643752
int_As:40681	65.5961735510633	41.3186195394974	int	rnd-5_family-1753	N0.HOG0000070_OG0000056_n0	C	As	755	27.2	LTR/Gypsy	86.882349074256	54.7266483966853	non-autonomous	heligmosomoides_polygyrus	2.02958105733999
Undetermined_As:40685	5.68030487988402	6.65845497220473	Undetermined	rnd-4_family-162	N0.HOG0000016_OG0000008_n0	HC	As	807	4.4	LTR/Pao	7.03879167271873	8.25087357150524	non-autonomous	heligmosomoides_polygyrus	-0.700043667796824
Undetermined_As:40687	7.71295811939107	17.2647625568903	Undetermined	rnd-4_family-162	N0.HOG0000016_OG0000008_n0	HC	As	3257	5.3	LTR/Pao	2.36811732250263	5.30081748753156	non-autonomous	heligmosomoides_polygyrus	-1.33837567434746
Undetermined_As:40689	8.31511564304981	19.0799704283726	Undetermined	rnd-4_family-162	N0.HOG0000016_OG0000008_n0	HC	As	3257	5.2	LTR/Pao	2.55299835525017	5.85814259391238	non-autonomous	heligmosomoides_polygyrus	-1.19414723187715
LTR_As:40706	8.7187867997359	5.28500699499356	LTR	rnd-1_family-806	no_RT	Other	As	789	2.8	LTR/Pao	11.0504268691203	6.69836121038475	non-autonomous	heligmosomoides_polygyrus	-1.00078236663144
int_As:40707	46.603723524379	66.2242472950569	int	rnd-1_family-806	no_RT	Other	As	939	2.8	LTR/Pao	49.6312284604675	70.5263549468125	non-autonomous	heligmosomoides_polygyrus	2.39550003053422
int_As:40708	919.799219523671	453.70307757721	int	rnd-1_family-806	no_RT	Other	As	7744	2.9	LTR/Pao	118.775725661631	58.5876908028423	non-autonomous	heligmosomoides_polygyrus	2.12793514065741
LTR_As:40709	3.02841413310804	0.781716748726622	LTR	rnd-1_family-806	no_RT	Other	As	789	2.9	LTR/Pao	3.83829421179727	0.99076900979293	non-autonomous	heligmosomoides_polygyrus	-3.75796989394732
int_As:40714	317.562857653094	276.829248556445	int	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	892	3.6	LTR/Pao	356.012172256832	310.346691206776	non-autonomous	heligmosomoides_polygyrus	4.53314641195951
LTR_As:40715	272.857939479671	463.835956650917	LTR	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	89	1.1	LTR/Pao	3065.81954471541	5211.63996236985	non-autonomous	heligmosomoides_polygyrus	8.60293116340684
int_As:40716	2565.6712012638	2139.27857252292	int	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	11114	3.9	LTR/Pao	230.850387013119	192.485025420453	non-autonomous	heligmosomoides_polygyrus	3.84401186156118
LTR_As:40717	13.6845721236393	22.9734044528251	LTR	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	89	0	LTR/Pao	153.759237344262	258.128139919384	non-autonomous	heligmosomoides_polygyrus	4.26735307325368
int_As:40761	53.0068022477556	23.0881820173318	int	rnd-5_family-3194	N0.HOG0000027_OG0000016_n0	C	As	3160	32.2	LTR/Pao	16.7743045087834	7.30638671434551	non-autonomous	heligmosomoides_polygyrus	-0.875432427313518
Undetermined_As:40765	4.28448020862049	3.10954593087064	Undetermined	rnd-5_family-1279	N0.HOG0000003_OG0000003_n0	C	As	1598	10.3	LTR/Gypsy	2.68115156985012	1.94589858001917	non-autonomous	heligmosomoides_polygyrus	-2.78415402337382
int_As:40775	1.08279086621246	1.53484095109554	int	rnd-5_family-2795	N0.HOG0000105_OG0000091_n0	LC	As	1135	35	LTR/Pao	0.954000763182786	1.35228277629563	non-autonomous	heligmosomoides_polygyrus	-3.30919367677354
Undetermined_As:40777	1.46430479104977	1.86639441471626	Undetermined	rnd-5_family-4786	N0.HOG0000016_OG0000008_n0	HC	As	366	33.6	LTR/Pao	4.00083276243107	5.09943829157447	non-autonomous	heligmosomoides_polygyrus	-1.39425220089623
int_As:40780	0.365931279749775	0.131507720388248	int	rnd-5_family-11545	N0.HOG0000027_OG0000016_n0	C	As	254	27.4	LTR/Pao	1.44067432972352	0.517746930662393	non-autonomous	heligmosomoides_polygyrus	-4.69427154145973
int_As:40781	1.02308416500725	0.38879395576533	int	rnd-5_family-11545	N0.HOG0000027_OG0000016_n0	C	As	194	30.2	LTR/Pao	5.27362971653223	2.00409255549139	non-autonomous	heligmosomoides_polygyrus	-2.74164140396861
int_As:40785	1.34732392102984	1.42167578517345	int	rnd-5_family-11545	N0.HOG0000027_OG0000016_n0	C	As	472	33.1	LTR/Pao	2.85449983269033	3.01202496858782	non-autonomous	heligmosomoides_polygyrus	-2.15385681289965
int_As:40805	23.5783946930953	37.6875049519005	int	rnd-5_family-181	N0.HOG0000050_OG0000036_n0	C	As	2803	29.3	LTR/DIRS	8.41184255907789	13.4454173927579	non-autonomous	heligmosomoides_polygyrus	0.00445209471624652
int_As:40807	1.32001387071985	1.66434794984084	int	rnd-3_family-650	N0.HOG0000003_OG0000003_n0	C	As	191	19.5	LTR/Gypsy	6.91106738596778	8.71386361173216	non-autonomous	heligmosomoides_polygyrus	-0.621278009821129
int_As:40812	3.7956009292514	5.54912101664671	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	1702	3	LTR/Gypsy	2.23008280214536	3.26035312376422	non-autonomous	heligmosomoides_polygyrus	-2.03956231340474
int_As:40815	2.93583931644611	4.52921829155359	int	rnd-1_family-513	N0.HOG0000003_OG0000003_n0	C	As	750	7.5	LTR/Pao	3.91445242192815	6.03895772207145	non-autonomous	heligmosomoides_polygyrus	-1.15029096947212
LTR_As:40818	8.43895281845389	6.10341761108537	LTR	rnd-4_family-2628	no_RT	Other	As	400	7.8	LTR/Pao	21.0973820461347	15.2585440277134	non-autonomous	heligmosomoides_polygyrus	0.186954859101423
int_As:40819	12.3812885359048	5.99371742284487	int	rnd-4_family-2628	no_RT	Other	As	558	11.2	LTR/Pao	22.1886891324459	10.7414290731987	non-autonomous	heligmosomoides_polygyrus	-0.319476500750176
int_As:40821	21.3045544691737	9.6244733584917	int	rnd-4_family-120	N0.HOG0000010_OG0000006_n0	HC	As	3896	33.9	LTR/Pao	5.4683148021493	2.4703473712761	non-autonomous	heligmosomoides_polygyrus	-2.43987661976261
LTR_As:40851	1.3621487667937	1.94557223671892	LTR	rnd-5_family-1334	N0.HOG0000016_OG0000008_n0	HC	As	400	1	LTR/Pao	3.40537191698425	4.86393059179729	non-autonomous	heligmosomoides_polygyrus	-1.46246790067856
int_As:40852	97.1404919545645	59.5727033145576	int	rnd-5_family-1334	N0.HOG0000016_OG0000008_n0	HC	As	9528	0.2	LTR/Pao	10.1952657383044	6.25238279959673	non-autonomous	heligmosomoides_polygyrus	-1.1001844329151
LTR_As:40853	12.0149714591807	14.7952907468776	LTR	rnd-5_family-1334	N0.HOG0000016_OG0000008_n0	HC	As	400	1.2	LTR/Pao	30.0374286479517	36.988226867194	non-autonomous	heligmosomoides_polygyrus	1.46440369506132
LTR_As:40859	13.8347963948084	145.117952414185	LTR	rnd-4_family-417	N0.HOG0000016_OG0000008_n0	HC	As	784	0.1	LTR/Pao	17.6464239729699	185.099429099726	non-autonomous	heligmosomoides_polygyrus	3.78756609292606
int_As:40860	20.1739291789566	114.166866661187	int	rnd-4_family-417	N0.HOG0000016_OG0000008_n0	HC	As	1469	0.2	LTR/Pao	13.7331035935716	77.7174041260632	non-autonomous	heligmosomoides_polygyrus	2.53557526613559
LTR_As:40861	1.91415094418117	20.228481630947	LTR	rnd-4_family-417	N0.HOG0000016_OG0000008_n0	HC	As	784	0.1	LTR/Pao	2.44151906145557	25.8016347333508	non-autonomous	heligmosomoides_polygyrus	0.944800026959276
Undetermined_As:40874	13.9368769075179	7.76214285947594	Undetermined	rnd-5_family-6058	N0.HOG0000026_OG0000015_n0	C	As	2256	0	LTR/Gypsy	6.17769366467993	3.44066616111522	non-autonomous	heligmosomoides_polygyrus	-1.96190262445486
Undetermined_As:40875	117.219052644165	136.492621532849	Undetermined	rnd-5_family-6058	N0.HOG0000026_OG0000015_n0	C	As	9224	0.6	LTR/Gypsy	12.7080499397404	14.7975522043418	non-autonomous	heligmosomoides_polygyrus	0.142696098993926
Undetermined_As:40882	34.8767726720414	9.86474926069336	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	2145	7.7	LTR/Gypsy	16.2595676792734	4.59895070428595	non-autonomous	heligmosomoides_polygyrus	-1.54328580868432
Undetermined_As:40885	742.487755630271	406.663272057932	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	2743	21.8	LTR/Gypsy	270.68456275256	148.254929660201	non-autonomous	heligmosomoides_polygyrus	3.46734572436771
int_As:40890	4.79324067471404	9.9946657391662	int	rnd-4_family-2759	N0.HOG0000047_OG0000033_n0	C	As	307	25.4	LTR/Gypsy	15.6131618068861	32.5559144598247	non-autonomous	heligmosomoides_polygyrus	1.28025721531194
LTR_As:40891	14.737358203463	41.2694815967107	LTR	rnd-4_family-2759	N0.HOG0000047_OG0000033_n0	C	As	416	11.2	LTR/Gypsy	35.4263418352477	99.2054846074777	non-autonomous	heligmosomoides_polygyrus	2.88775743519439
int_As:40895	54.8506763336802	47.9506528837916	int	rnd-5_family-1993	N0.HOG0000086_OG0000072_n0	C	As	6413	0.8	LTR/Pao	8.55304480487762	7.47710165036514	non-autonomous	heligmosomoides_polygyrus	-0.842111395920013
int_As:40904	2.28017607152036	0.456650372514716	int	rnd-5_family-2076	N0.HOG0000003_OG0000003_n0	C	As	635	0.5	LTR/Gypsy	3.59082845908718	0.719134444905065	non-autonomous	heligmosomoides_polygyrus	-4.22025712408596
LTR_As:40905	29.7962092115334	31.0635753455728	LTR	rnd-5_family-2076	N0.HOG0000003_OG0000003_n0	C	As	518	0.8	LTR/Gypsy	57.5216394045046	59.9682921729204	non-autonomous	heligmosomoides_polygyrus	2.16153743962804
LTR_As:40908	4.34462504137984	5.29307315175481	LTR	rnd-5_family-2076	N0.HOG0000003_OG0000003_n0	C	As	519	0.6	LTR/Gypsy	8.37114651518274	10.1985995216856	non-autonomous	heligmosomoides_polygyrus	-0.394291393509785
int_As:40909	21.6388711195727	9.93474497712844	int	rnd-5_family-2076	N0.HOG0000003_OG0000003_n0	C	As	4031	0.6	LTR/Gypsy	5.36811488949954	2.46458570506783	non-autonomous	heligmosomoides_polygyrus	-2.44324539129982
int_As:40914	1.32523766808547	1.10171140709359	int	rnd-5_family-5902	N0.HOG0000179_OG0000165_-	LC	As	431	22.6	LTR/Pao	3.0747973737482	2.55617495845379	non-autonomous	heligmosomoides_polygyrus	-2.39060395685043
int_As:40917	0.436076333825663	1.17854807009708	int	rnd-5_family-5902	N0.HOG0000179_OG0000165_-	LC	As	1288	11.8	LTR/Pao	0.338568582162782	0.915021793553634	non-autonomous	heligmosomoides_polygyrus	-3.87271253203202
int_As:40919	106.375646307753	67.6233471369186	int	rnd-5_family-7916	N0.HOG0000003_OG0000003_n0	C	As	4008	17.8	LTR/Gypsy	26.5408299171041	16.8720925990316	non-autonomous	heligmosomoides_polygyrus	0.331976470715709
int_As:40929	9.67299948390129	7.35211347685418	int	rnd-4_family-1540	N0.HOG0000010_OG0000006_n0	HC	As	1938	34.7	LTR/Pao	4.99122780387064	3.79366020477512	non-autonomous	heligmosomoides_polygyrus	-1.8210000789228
LTR_As:40932	2.48710548219537	1.26709791893411	LTR	rnd-5_family-780	N0.HOG0000010_OG0000006_n0	HC	As	467	14.2	LTR/Pao	5.32570767065389	2.71327177501951	non-autonomous	heligmosomoides_polygyrus	-2.30455697988722
int_As:40933	7.14038138679862	5.88411945105207	int	rnd-5_family-780	N0.HOG0000010_OG0000006_n0	HC	As	930	26.2	LTR/Pao	7.67782944817056	6.32701016242158	non-autonomous	heligmosomoides_polygyrus	-1.08306662926812
int_As:40974	3.24245236678968	4.13076183681835	int	rnd-5_family-3249	N0.HOG0000032_OG0000021_n0	C	As	606	13	LTR/Pao	5.35058146334931	6.81643867461774	non-autonomous	heligmosomoides_polygyrus	-0.97557235861079
Undetermined_As:40982	0.878495601578779	2.84940870387403	Undetermined	rnd-5_family-572	N0.HOG0000032_OG0000021_n0	C	As	574	1.6	LTR/Pao	1.53048014212331	4.96412666180144	non-autonomous	heligmosomoides_polygyrus	-1.43305061545948
Undetermined_As:40983	0.218963790007977	0.266923523633762	Undetermined	rnd-5_family-572	N0.HOG0000032_OG0000021_n0	C	As	3084	0.9	LTR/Pao	0.0709999319092012	0.0865510777022575	non-autonomous	heligmosomoides_polygyrus	-7.27489494853622
Undetermined_As:41005	0.437070833015898	1.39169879618565	Undetermined	rnd-5_family-4262	N0.HOG0000086_OG0000072_n0	C	As	410	14.5	LTR/Pao	1.06602642198999	3.39438730776988	non-autonomous	heligmosomoides_polygyrus	-1.98143935312166
int_As:41007	106.133097149416	97.8247727759989	int	rnd-5_family-4262	N0.HOG0000086_OG0000072_n0	C	As	2577	14	LTR/Pao	41.1847486028003	37.9607189662394	non-autonomous	heligmosomoides_polygyrus	1.50184486940314
LTR_As:41009	2.27675570539233	1.66107192890844	LTR	rnd-5_family-4262	N0.HOG0000086_OG0000072_n0	C	As	321	14.6	LTR/Pao	7.09269690153374	5.17467890625682	non-autonomous	heligmosomoides_polygyrus	-1.37312119758336
LTR_As:41012	0.581111712759816	3.1474907062948	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	211	14.5	LTR/Gypsy	2.75408394672899	14.9170175653782	non-autonomous	heligmosomoides_polygyrus	0.154296671635224
Undetermined_As:41019	498.388437412893	275.911601349378	Undetermined	rnd-5_family-3777	N0.HOG0000010_OG0000006_n0	HC	As	8952	0.5	LTR/Pao	55.6734179415654	30.8212244581522	non-autonomous	heligmosomoides_polygyrus	1.20126173054384
Undetermined_As:41040	776.635495718655	802.586025667459	Undetermined	rnd-5_family-6058	N0.HOG0000026_OG0000015_n0	C	As	3803	10.5	LTR/Gypsy	204.21653844824	211.040238145532	non-autonomous	heligmosomoides_polygyrus	3.97678374509318
Undetermined_As:41041	181.329753366473	169.745899704913	Undetermined	rnd-5_family-6058	N0.HOG0000026_OG0000015_n0	C	As	1088	13.6	LTR/Gypsy	166.663376255949	156.016451934663	non-autonomous	heligmosomoides_polygyrus	3.54096381669978
Undetermined_As:41043	1.71081735098133	1.37290538321551	Undetermined	rnd-5_family-6058	N0.HOG0000026_OG0000015_n0	C	As	175	9.1	LTR/Gypsy	9.77609914846475	7.84517361837432	non-autonomous	heligmosomoides_polygyrus	-0.772785167125521
int_As:41046	35.3672454865423	40.7596720008634	int	rnd-5_family-911	N0.HOG0000003_OG0000003_n0	C	As	4526	33.1	LTR/Gypsy	7.81423894974421	9.00567211685006	non-autonomous	heligmosomoides_polygyrus	-0.573756590122823
int_As:41047	8.50079039570855	4.97472774232692	int	rnd-5_family-911	N0.HOG0000003_OG0000003_n0	C	As	648	31.4	LTR/Gypsy	13.1185036970811	7.67704898507241	non-autonomous	heligmosomoides_polygyrus	-0.80403868881867
int_As:41055	33.1050339980824	33.9699435138864	int	rnd-5_family-911	N0.HOG0000003_OG0000003_n0	C	As	3172	33.1	LTR/Gypsy	10.4366437572769	10.7093138442265	non-autonomous	heligmosomoides_polygyrus	-0.323796399261066
LTR_As:41061	23.1273235628798	18.7670988316282	LTR	rnd-4_family-664	N0.HOG0000003_OG0000003_n0	C	As	474	3.2	LTR/Gypsy	48.7918218626157	39.5930355097641	non-autonomous	heligmosomoides_polygyrus	1.56258423233361
int_As:41062	1250.90332005424	1967.08167184878	int	rnd-4_family-664	N0.HOG0000003_OG0000003_n0	C	As	7070	1.2	LTR/Gypsy	176.931162666795	278.229373670266	non-autonomous	heligmosomoides_polygyrus	4.37554038579726
LTR_As:41063	0.145984837970862	0.065430217651247	LTR	rnd-4_family-664	N0.HOG0000003_OG0000003_n0	C	As	472	2.5	LTR/Gypsy	0.309289910955216	0.138623342481456	non-autonomous	heligmosomoides_polygyrus	-6.59534842706839
LTR_As:41066	1.67194263819011	2.04419039603002	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	194	14.5	LTR/Gypsy	8.61826102159852	10.537063897062	non-autonomous	heligmosomoides_polygyrus	-0.347189524653373
int_As:41067	0.145283615287662	0.131197546691104	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	152	6.6	LTR/Gypsy	0.955813258471459	0.863141754546734	non-autonomous	heligmosomoides_polygyrus	-3.95692112329519
int_As:41087	24.4850735972899	29.0043307774117	int	rnd-5_family-763	N0.HOG0000047_OG0000033_n0	C	As	3877	25.2	LTR/Gypsy	6.3154690733273	7.48112736069427	non-autonomous	heligmosomoides_polygyrus	-0.841334850452789
int_As:41090	1.08607281309831	1.89123952707861	int	rnd-5_family-11545	N0.HOG0000027_OG0000016_n0	C	As	83	0	LTR/Pao	13.0852146156423	22.7860183985374	non-autonomous	heligmosomoides_polygyrus	0.765486404341808
LTR_As:41091	12.9542266574547	20.808860794529	LTR	rnd-5_family-11545	N0.HOG0000027_OG0000016_n0	C	As	404	0.2	LTR/Pao	32.0649174689472	51.5070811745768	non-autonomous	heligmosomoides_polygyrus	1.94210833962757
int_As:41097	203.778525890923	139.545424379965	int	rnd-5_family-11545	N0.HOG0000027_OG0000016_n0	C	As	9722	0.4	LTR/Pao	20.9605560472046	14.3535717321503	non-autonomous	heligmosomoides_polygyrus	0.0987473332523918
int_As:41103	14.1927509118216	32.3750097467702	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	220	7.8	LTR/Gypsy	64.5125041446435	147.159135212592	non-autonomous	heligmosomoides_polygyrus	3.45664275078511
int_As:41104	0.9466438362699	1.57330848751917	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	2457	7.4	LTR/Gypsy	0.385284426646276	0.640337194757498	non-autonomous	heligmosomoides_polygyrus	-4.3876868241848
LTR_As:41105	0	0.0652742286760558	LTR	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	158	7	LTR/Gypsy	0	0.41312802959529	non-autonomous	heligmosomoides_polygyrus	-5.01992969087491
LTR_As:41121	3.8126575828284	10.7101771870755	LTR	rnd-5_family-1085	N0.HOG0000003_OG0000003_n0	C	As	207	21.3	LTR/Gypsy	18.4186356658377	51.7399864109928	non-autonomous	heligmosomoides_polygyrus	1.94861722762569
int_As:41127	42.0938821572263	21.9634364950145	int	rnd-5_family-2566	N0.HOG0000176_OG0000162_-	LC	As	439	18.7	LTR/Pao	95.8858363490349	50.030607050147	non-autonomous	heligmosomoides_polygyrus	1.90014850999888
LTR_As:41132	10.7186961498377	41.9419638043091	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	285	5.6	LTR/Gypsy	37.609460174869	147.164785278278	non-autonomous	heligmosomoides_polygyrus	3.45669814092624
int_As:41133	5.86244677528994	3.44059794959526	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	4568	1.2	LTR/Gypsy	1.28337276166592	0.753195698247649	non-autonomous	heligmosomoides_polygyrus	-4.15349387699969
LTR_As:41134	10.565260154682	42.4067782974173	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	285	5.6	LTR/Gypsy	37.071088262042	148.795713324271	non-autonomous	heligmosomoides_polygyrus	3.4725986116493
int_As:41135	0.877095429432683	0.664992561285816	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	155	0.7	LTR/Gypsy	5.65868018988828	4.29027458894075	non-autonomous	heligmosomoides_polygyrus	-1.64352055538961
LTR_As:41137	0.219485951211325	0.470248207343854	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	171	30.6	LTR/Gypsy	1.28354357433523	2.74998951663072	non-autonomous	heligmosomoides_polygyrus	-2.28516442349488
int_As:41158	92.2919535528831	151.855106552955	int	rnd-5_family-18778	N0.HOG0000003_OG0000003_n0	C	As	631	13	LTR/Gypsy	146.263000876201	240.657855075998	non-autonomous	heligmosomoides_polygyrus	4.16624916105932
LTR_As:41159	101.450746356302	73.6684688916436	LTR	rnd-5_family-18778	N0.HOG0000003_OG0000003_n0	C	As	608	26	LTR/Gypsy	166.859780191286	121.165244887572	non-autonomous	heligmosomoides_polygyrus	3.17624158202878
int_As:41161	219.17114568532	184.258928490365	int	rnd-5_family-18778	N0.HOG0000003_OG0000003_n0	C	As	2557	8.6	LTR/Gypsy	85.7141750822528	72.060589945391	non-autonomous	heligmosomoides_polygyrus	2.42654801537676
int_As:41165	19.4494471039295	33.8354229981142	int	rnd-5_family-4522	N0.HOG0000003_OG0000003_n0	C	As	523	30.8	LTR/Gypsy	37.1882353803623	64.6948814495491	non-autonomous	heligmosomoides_polygyrus	2.27098912563532
LTR_As:41176	24.3494332390848	5.60926910540017	LTR	rnd-5_family-3287	N0.HOG0000010_OG0000006_n0	HC	As	165	4.2	LTR/Pao	147.57232266112	33.9955703357586	non-autonomous	heligmosomoides_polygyrus	1.34268432620026
LTR_As:41177	20.6796459669492	15.6584724565626	LTR	rnd-5_family-3287	N0.HOG0000010_OG0000006_n0	HC	As	407	4.9	LTR/Pao	50.809940950735	38.4729052986795	non-autonomous	heligmosomoides_polygyrus	1.52118033202351
int_As:41190	3.60033900292987	2.3588669856876	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	3268	5.2	LTR/Gypsy	1.10169492133717	0.721807523160221	non-autonomous	heligmosomoides_polygyrus	-4.21490445721679
LTR_As:41191	2.02402225568598	1.83785558636641	LTR	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	159	1.9	LTR/Gypsy	12.7296997212955	11.5588401658264	non-autonomous	heligmosomoides_polygyrus	-0.213665804921697
Undetermined_As:41204	1.74545300682392	1.04054961269258	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	302	24.6	LTR/Gypsy	5.77964571796	3.44552851884962	non-autonomous	heligmosomoides_polygyrus	-1.95986524361325
Undetermined_As:41205	4.93131812678681	5.11406742602925	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	409	26.9	LTR/Gypsy	12.0570125349311	12.5038323374798	non-autonomous	heligmosomoides_polygyrus	-0.100292108847205
int_As:41207	61.3236565385963	38.4781757345649	int	rnd-4_family-2313	N0.HOG0000016_OG0000008_n0	HC	As	496	29.2	LTR/Pao	123.636404311686	77.5769672067841	non-autonomous	heligmosomoides_polygyrus	2.53296592877849
Undetermined_As:41211	226.308369889043	315.490920080229	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	6163	1.7	LTR/Gypsy	36.7204883805035	51.1911277105678	non-autonomous	heligmosomoides_polygyrus	1.93323134091922
int_As:41233	65.7857812019519	70.408800026666	int	rnd-5_family-4262	N0.HOG0000086_OG0000072_n0	C	As	2940	12.4	LTR/Pao	22.3761160550857	23.9485714376415	non-autonomous	heligmosomoides_polygyrus	0.837277152470213
Undetermined_As:41236	0.507003407855322	0.656188918594952	Undetermined	rnd-5_family-4262	N0.HOG0000086_OG0000072_n0	C	As	413	12.5	LTR/Pao	1.22761115703468	1.58883515398293	non-autonomous	heligmosomoides_polygyrus	-3.07662109350194
int_As:41237	8.9506389442378	6.88182077037556	int	rnd-5_family-4262	N0.HOG0000086_OG0000072_n0	C	As	571	23.7	LTR/Pao	15.6753746834287	12.0522255172952	non-autonomous	heligmosomoides_polygyrus	-0.153362873952595
int_As:41249	9.69488723767483	11.1906137259039	int	rnd-5_family-1993	N0.HOG0000086_OG0000072_n0	C	As	1038	8	LTR/Pao	9.33996843706631	10.7809380789055	non-autonomous	heligmosomoides_polygyrus	-0.314179731093966
int_As:41254	142.431306965426	68.7131108882953	int	rnd-5_family-8761	N0.HOG0000003_OG0000003_n0	C	As	4682	2.7	LTR/Gypsy	30.4210395056441	14.6760168492728	non-autonomous	heligmosomoides_polygyrus	0.130798018545343
LTR_As:41255	3.56202967889858	2.49148805601099	LTR	rnd-5_family-8761	N0.HOG0000003_OG0000003_n0	C	As	416	8	LTR/Gypsy	8.5625713435062	5.98915398079565	non-autonomous	heligmosomoides_polygyrus	-1.16223831797693
