Adult_IP	Secr_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Secr_IP_rpkm	sim_LTR	length_centred
int_As:3239	5.86244010073631	0	int	rnd-4_family-1087	N0.HOG0000009_OG0000005_n23	HC	As	3.71281800020785	0	0.21133413137859	-5.50447711582599	int	0.726965555042001
int_As:3267	0.702800106159396	0	int	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.51321760006794	0	1.32414482540194	-1.5194908439631	int	-0.47263484509791
int_As:3268	1.55915354608491	0.245454524922497	int	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.79448804665917	0	1.42503431329218	-0.796877212624037	int	-0.191364398506679
int_As:3295	2.07913893542674	0.423553652011391	int	rnd-5_family-870	no_RT	Other	As	2.43616264704076	0	3.00572919334896	0.973375662314318	int	-0.549689798125093
LTR_As:3298	2.27067215767734	0	LTR	rnd-5_family-870	no_RT	Other	As	2.10720996964787	0	4.21925840726294	-0.170762689732024	LTR	-0.878642475517981
int_As:3306	3.94986635209579	0.0618604800284644	int	rnd-5_family-1206	N0.HOG0000003_OG0000003_n0	C	As	2.98227123303957	0	2.0817164076951	-2.45027369810539	int	-0.0035812121262806
int_As:3310	1.23981025427668	0	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	3.07809415040641	0	0.178039516372322	-3.39597012667553	int	0.0922417052405615
LTR_As:3312	1.16008512839616	0	LTR	rnd-5_family-6915	N0.HOG0000009_OG0000005_n23	HC	As	2.25285303097989	0	2.83075546701289	-0.654578466996281	LTR	-0.732999414185956
LTR_As:3315	3.73117153922562	0.0618742475621616	LTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.45024910831936	0	3.76914729914151	-0.682633685253227	LTR	-0.535603336846488
LTR_As:3320	0.786874561658229	0	LTR	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.14612803567824	0	2.68517091817924	-0.300045706676991	LTR	-0.839724409487611
int_As:3322	3.29045919146352	0	int	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.8561244442423	0	2.24534693603936	-2.65860272355508	int	-0.129728000923549
int_As:3328	1.1670776344644	0.0615797726245412	int	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	2.99519629159718	0	0.372120846244836	-2.49904789224071	int	0.00934384643133024
int_As:3347	3.00841120061116	0	int	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	3.39005149645899	0	0.346811978229417	-4.43226999893408	int	0.404199051293138
int_As:3490	1.53420290649907	0	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.22271647114758	0	-0.0195072618037998	-3.87639507709344	int	0.236864025981734
int_As:3492	1.37829949234175	0	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.46686762035411	0	2.34802790473131	-1.36551954415427	int	-0.518984824811739
int_As:3502	2.21695576074541	0	int	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	2.12057393120585	0	4.14215094266962	-0.215156809090478	int	-0.865278513959999
int_As:3510	1.79257644552819	0	int	rnd-5_family-8492	no_RT	Other	As	2.26481782300954	0	3.37313534792421	-0.694324645789037	int	-0.721034622156313
soloLTR_As:3564	0.692082601477611	0	soloLTR	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.39967372148104	0	1.68325880265576	-1.1423062436828	soloLTR	-0.586178723684811
LTR_As:3590	3.42649449156029	0	LTR	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	2.63447727016073	0	3.03816050696403	-1.92230674882112	LTR	-0.351375175005118
int_As:3595	1.86773554035096	0.0616364343896552	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	2.91275330367132	0	1.27645969886857	-2.22412197252613	int	-0.0730991414945259
int_As:3620	2.27686298934368	0	int	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	2.73878055848437	0	2.12515712196763	-2.26879477269255	int	-0.24707188668148
int_As:3677	0.890864341583194	0	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.00987563371216	0	-0.0266326143734965	-3.16935311947735	int	0.0240231885463111
int_As:3678	1.20111611946186	0	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.48699688843182	0	-1.22293314705633	-4.75431562019851	int	0.501144443265974
LTR_As:3682	1.07797515843904	0	LTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.55990662503611	0	1.71456092802143	-1.67458842772777	LTR	-0.425945820129737
int_As:3708	1.43782838625023	0.313072263957827	int	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	2.70671778233676	0	1.60809868188688	-0.251748913167946	int	-0.27913466282909
LTR_As:3710	2.98030026289903	0	LTR	rnd-5_family-6215	N0.HOG0000009_OG0000005_n23	HC	As	1.79239168949825	0	5.64124521126729	0.875040999881101	LTR	-1.1934607556676
int_As:3712	0.921160174839121	0	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	2.81690383937566	0	0.658353220383575	-2.52831469435011	int	-0.168948605790189
int_As:3722	1.29571526142043	0	int	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	3.0111473607758	0	0.457774698007177	-3.17357770533908	int	0.0252949156099485
int_As:3726	1.2647217846068	0	int	rnd-4_family-1097	N0.HOG0000003_OG0000003_n0	C	As	3.0111473607758	0	0.426143307751672	-3.17357770533908	int	0.0252949156099485
int_As:3742	1.80944155130157	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	3.38435341413751	0	-0.333265318626725	-4.41334137918337	int	0.398500968971657
soloLTR_As:3866	1.84491699011315	0.490887081671208	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.65030752313194	0	2.13161912461484	0.434470991060842	soloLTR	-0.335544922033912
LTR_As:3881	0.753644312080045	0	LTR	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.11727129565576	0	2.72648678684891	-0.204185691269474	LTR	-0.868581149510085
int_As:3882	1.37829949234175	0	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.31386722036915	0	2.85628423197034	-0.857263216915242	int	-0.671985224796696
int_As:3892	2.2719477954429	0	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.07298474462793	0	1.01196271110268	-3.37899704807181	int	0.0871322994620813
soloLTR_As:3925	0.965376173363916	0.0615447425397996	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.84509804001426	0	0.623714428662675	-2.00105481852436	soloLTR	-0.140754405151592
LTR_As:3933	0.937389267484015	0	LTR	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.58433122436753	0	1.45207853339508	-1.75572519045318	LTR	-0.401521220798318
int_As:4078	1.46004679738479	0	int	rnd-1_family-668	N0.HOG0000003_OG0000003_n0	C	As	3.37584643630916	0	-0.594165408036852	-4.38508181053279	int	0.389993991143307
int_As:4089	1.05014756477101	0	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	2.9698816437465	0	0.319268879258905	-3.03649596058378	int	-0.0159708014193489
int_As:4090	0.775953433472726	0	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3.04453976039241	0	-0.316136360831498	-3.28450485578121	int	0.0586873152265621
int_As:4101	1.01629179046001	0	int	rnd-4_family-1271	N0.HOG0000009_OG0000005_n23	HC	As	2.91698004732038	0	0.452261231063951	-2.86076066115147	int	-0.0688723978454671
int_As:4110	1.47840457560068	0	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	3.01410032151962	0	0.623762397847639	-3.18338722859708	int	0.0282478763537717
int_As:4113	1.45738661415439	0.186583847574294	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.41830129131975	0	2.58394706723996	0.198970784624842	int	-0.567551153846104
soloLTR_As:4114	0.723761242878373	0.241705526390781	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.13987908640124	0	2.60189041464954	1.36010388603196	soloLTR	-0.845973358764613
int_As:4126	0.889277578933542	0	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.89153745767256	0	0.364147090109497	-2.77624220779369	int	-0.0943149874932847
LTR_As:4130	1.08130816270379	0	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	2.2405492482826	0	2.77956656358747	-0.613706185580752	LTR	-0.74530319688325
LTR_As:4164	2.73587933540311	0.0618897995568044	LTR_fl	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66931688056611	0	2.60916222679293	-1.41004574985612	LTR	-0.316535564599737
LTR_As:4166	2.05810751825887	0	LTR_fl	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66931688056611	0	2.21727712119719	-2.03804142944169	LTR	-0.316535564599737
int_As:4191	0.573027399566298	0	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.22271647114758	0	2.03983263629159	-0.554466982206077	int	-0.763135974018266
int_As:4254	1.72505408635101	0.249291050001416	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.90633504180509	0	1.18974237121052	-1.14870788485731	int	-0.0795174033607582
int_As:4271	2.81501965897113	0.184050501983272	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.27646180417324	0	3.95365712230242	0.65257857574196	int	-0.709390640992605
LTR_As:4272	2.82019383955146	0.185416849507759	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.58092497567562	0	2.944874117797	-0.34905671481584	LTR	-0.40492746949023
LTR_As:4396	0.657029157700841	0.12338205279509	LTR	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	2.91803033678488	0	-0.103291205074927	-1.80516845626518	LTR	-0.0678221083809687
LTR_As:4418	0.856183942467187	0.123373063605582	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.69897000433602	0	0.954984804556592	-1.07754675295116	LTR	-0.28688244082983
int_As:4420	1.08501897100396	0	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.56584781867352	0	1.70350271111825	-1.69432464578904	int	-0.420004626492331
LTR_As:4460	1.12176485963383	0.185541933068457	LTR_fl	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	2.71180722904119	0	1.26245368714123	-0.782957993512057	LTR	-0.274045216124658
int_As:4475	0.639409089047673	0.0614770878541829	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	2.69722934275972	0	0.597636754034336	-1.51098725236275	int	-0.288623102406131
soloLTR_As:4516	1.0142530983905	0.186515575141897	soloLTR	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.31597034545692	0	2.44689333195499	0.538512163809735	soloLTR	-0.669882099708931
soloLTR_As:4592	0.924838825490728	0	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.89817648349768	0	0.392672249678192	-2.79829657420482	soloLTR	-0.0876759616681726
int_As:4621	0.594125776675605	0	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.52762990087134	0	1.07005475032811	-1.56736747091388	int	-0.45822254429451
int_As:4643	2.03760036786255	0.186190684828678	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	3.01072386539177	0	1.06969984500289	-1.77130661636077	int	0.0248714202259239
int_As:4645	0.968541001925151	0	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.76192783842053	0	0.904409242662284	-2.3456883722327	int	-0.22392460674532
LTR_As:4704	0.612992997781567	0	LTR	rnd-1_family-668	N0.HOG0000003_OG0000003_n0	C	As	2.15533603746506	0	2.346311028405	-0.330634026510413	LTR	-0.830516407700787
LTR_As:4732	2.89559920902018	0	LTR	rnd-5_family-7397	no_RT	Other	As	2.30749603791321	0	3.88996907011074	-0.836098606917201	LTR	-0.678356407252636
LTR_As:4856	2.99795059951035	0.304987499136831	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.79028516403324	0	2.33426832515586	-0.562819712158785	LTR	-0.195567281132607
int_As:4857	1.95594705666033	0.244050571645609	int	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	3.59911856505536	0	-0.940750953140699	-3.47708136286397	int	0.613266119889514
LTR_As:4858	2.6431009727299	0.0618762200706076	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.8208579894397	0	2.05817736408256	-1.91375208006719	LTR	-0.164994455726149
int_As:4902	0.918316674033244	0.375292973268416	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	3.12254352406875	0	-0.361167752923682	-1.43745024868844	int	0.136691078902905
int_As:4904	1.91565312721047	0	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	3.09551804232315	0	0.703522194781611	-3.45385104275603	int	0.109665597157302
int_As:4924	0.840463259805318	0	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.57749179983723	0	1.33557343428548	-1.7330051139531	int	-0.408360645328624
int_As:4931	1.4050489359545	0.0615900515927917	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.04139268515822	0	3.78793036415646	0.669606084928941	int	-0.944459760007624
int_As:4932	2.71468461109292	0.437291730332586	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	2.63447727016073	0	2.71423803237705	0.355927146376017	int	-0.351375175005118
int_As:5040	0.914822416198192	0.242271202663401	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.3701428470511	0	-1.18867570873596	-2.72439109216505	int	0.384290401885253
LTR_As:5055	1.91673615588216	0	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	2.92220627743902	0	1.28002863297608	-2.87812182181291	LTR	-0.0636461677268327
int_As:5094	0.913389781277808	0	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	2.73957234445009	0	0.904100590271888	-2.27142502873722	int	-0.246280100715757
int_As:5104	1.03706254126517	0	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	2.87563993700417	0	0.615684154072296	-2.7234317872463	int	-0.11021250816168
int_As:5106	1.17873427282928	0	int	rnd-5_family-6044	N0.HOG0000182_OG0000168_-	LC	As	2.4456042032736	0	2.21183982891781	-1.29488400156121	int	-0.540248241892252
int_As:5250	1.56807442590395	0	int	rnd-5_family-5298	N0.HOG0000003_OG0000003_n0	C	As	3.34966598409663	0	-0.411442950647539	-4.29811223079114	int	0.363813538930781
int_As:5283	0.999262230903892	0	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	3.16761267272753	0	-0.401943263318191	-3.69334422098685	int	0.181760227561681
LTR_As:5284	0.596352569298618	0.0620175387476049	LTR	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	2.23299611039215	0	2.05346054098033	0.0416602322151518	LTR	-0.752856334773695
int_As:5344	2.74701078342284	0	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	3.00603795499732	0	1.49626930878879	-3.15660462673536	int	0.0201855098314683
LTR_As:5349	1.80973278089606	0.0618961934740678	LTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	2.4996870826184	0	2.60574870834998	-0.8464578264256	LTR	-0.486165362547445
LTR_As:5366	0.99596709742984	0.123400676866198	LTR	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	2.56348108539441	0	1.59964725390729	-0.62721123141056	LTR	-0.422371359771438
int_As:5390	0.96812613619842	0.249470972051532	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.30319605742049	0	2.42848996084398	0.85563905117741	int	-0.68265638774536
int_As:5391	4.64201039631208	0.370242087972732	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.8998205024271	0	2.58248596238286	-0.714734634368688	int	-0.0860319427387526
LTR_As:5400	1.52041030869715	0	LTR	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	2.31806333496276	0	2.97444308513759	-0.871202407873116	LTR	-0.667789110203088
LTR_As:5448	1.78878874356749	0	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	2.93601079571521	0	1.14058238822342	-2.92397943891098	LTR	-0.0498416494506393
int_As:5450	0.847134199224785	0	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.55509444857832	0	1.42031685846704	-1.65860272355508	int	-0.43075799658753
int_As:5452	0.657171320454713	0	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.5910646070265	0	0.983110922697991	-1.77809300348163	int	-0.39478783813935
int_As:5564	1.17866910551841	0.0619514907451919	int	rnd-1_family-602	no_RT	Other	As	2.04921802267018	0	3.52853722950467	0.651043439868374	int	-0.936634422495668
int_As:5603	5.91291400212969	0.123832107793054	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.12775251583297	0	2.1669707192597	-2.49705665267745	int	0.141900070667124
int_As:5645	1.86216863043525	0	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.55990662503611	0	2.44425151706258	-1.67458842772777	int	-0.425945820129737
soloLTR_As:5822	1.04641148903773	0	soloLTR	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.55509444857832	0	1.69170672282505	-1.65860272355508	soloLTR	-0.43075799658753
int_As:5847	2.91918998517794	0	int	rnd-1_family-873	no_RT	Other	As	3.42324587393681	0	0.194871082245813	-4.54253933406995	int	0.437393428770959
int_As:5856	1.53005423082795	0	int	rnd-5_family-520	N0.HOG0000009_OG0000005_n23	HC	As	2.45024910831936	0	2.54322981725473	-1.31031404213082	int	-0.535603336846488
soloLTR_As:5876	1.50055678325032	0	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.8998205024271	0	1.02325476602641	-2.80375788687498	soloLTR	-0.0860319427387526
int_As:5930	6.24874131436648	0.620116235614138	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.98766626492627	0	2.71056391523246	-0.404987872410271	int	0.00181381976042561
int_As:5984	3.50791482173242	0.186145695211663	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.39181692361325	0	0.555017002009938	-3.03753716535832	int	0.4059644784474
LTR_As:6110	1.14693427213746	0	LTR	rnd-5_family-9734	N0.HOG0000003_OG0000003_n0	C	As	2.53781909507327	0	1.86882971137654	-1.60121524139756	LTR	-0.448033350092575
int_As:6114	2.16823680081572	0.124032534077943	int	rnd-1_family-873	no_RT	Other	As	3.01410032151962	0	1.14331886410302	-2.11750457560102	int	0.0282478763537717
int_As:6125	1.04270828632881	0	int	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	3.16613397030511	0	-0.341376337111177	-3.68843207786584	int	0.18028152513926
int_As:6198	2.42040188005604	0.122967805986998	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	3.2143138974244	0	0.629494250362571	-2.79390771458027	int	0.22846145225855
int_As:6205	3.56267334563132	0.123897145431506	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	2.98317507203781	0	1.9341427380934	-2.01610827804581	int	-0.00267737312803584
int_As:6208	2.76586837333992	0	int	rnd-5_family-3350	N0.HOG0000016_OG0000008_n0	HC	As	2.69372694892365	0	2.54309281912042	-2.1191299213167	int	-0.292125496242202
int_As:6217	5.04144365195027	0	int	rnd-5_family-1206	N0.HOG0000003_OG0000003_n0	C	As	2.91115760873998	0	2.66104777273924	-2.84141893885046	int	-0.0746948364258726
LTR_As:6228	1.18111341603217	0	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.20682587603185	0	3.00834314316692	-0.501679567846641	LTR	-0.779026569133999
int_As:6229	1.00803516338836	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.97034687623009	0	0.265726460197859	-3.03804142944169	int	-0.0155055689357555
int_As:6232	1.82562714510908	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	3.10957854690439	0	0.59223528373116	-3.50055902795273	int	0.123726101738538
LTR_As:6233	0.791281556148264	0	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.20411998265593	0	2.49977125467193	-0.492690784619386	LTR	-0.781732462509924
int_As:6253	0.83713270947772	0	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.8668778143375	0	0.369061178882764	-2.69432464578904	int	-0.11897463082835
int_As:6277	0.894192997055396	0	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	2.83442070368153	0	0.561121255983907	-2.58650445802211	int	-0.151431741484317
LTR_As:6284	2.59183331879965	0	LTR	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66931688056611	0	2.53428387984782	-2.03804142944169	LTR	-0.316535564599737
LTR_As:6287	2.86442449639904	0	LTR	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66651798055488	0	2.68209985002116	-2.0287436848596	LTR	-0.319334464610968
LTR_As:7435	0.656114427090694	0.124135580455986	LTR	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	2.24551266781415	0	2.1289722935656	0.436581668596753	LTR	-0.740339777351699
int_As:7443	0.911003808552841	0.124480265119404	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	3.43007505555194	0	-1.39320592317022	-3.49546689230548	int	0.44422261038609
LTR_As:7509	1.1704621377433	0	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.07918124604762	0	3.41961984483905	-0.0776532853405425	LTR	-0.906671199118224
LTR_As:7511	1.82378561100732	0	LTR	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	2.04921802267018	0	4.11255819716449	0.0218823882103716	LTR	-0.936634422495668
int_As:7535	0.59983460950915	0	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	3.0618293072947	0	-0.692441882707476	-3.3419394873838	int	0.0759768621288499
int_As:7551	1.90387066949235	0	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	2.45331834004704	0	2.82881227346151	-1.32050980923671	int	-0.532534105118811
int_As:7581	1.06075366919727	0	int	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	3.01199311465926	0	0.192754175681844	-3.1763872389259	int	0.0261406694934081
int_As:7641	0.97558801269765	0	int	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	3.27415784926368	0	-0.787605123336345	-4.04727963629702	int	0.288305404097831
int_As:7783	1.41567287409245	0	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	3.49037992000318	0	-1.01613943730965	-4.76555380782129	int	0.50452747483733
LTR_As:7845	1.42686956689365	0.31041377183656	LTR_fl	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.61489721603313	0	1.90282900070053	0.0428895152245874	LTR	-0.370955229132715
LTR_As:7847	3.20901842370288	0.372026815969298	LTR_fl	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.6159500516564	0	3.00799997111138	0.234776387757841	LTR	-0.369902393509448
int_As:7852	0.495464028691063	0	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.91222205653242	0	-0.42300741063756	-2.84495495787771	int	-0.0736303886334335
int_As:7889	1.28321686627257	0	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	3.3040594662176	0	-0.52783572470738	-4.14661065773881	int	0.31820702105175
int_As:7893	1.26666954606854	0	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	2.51321760006794	0	2.08176760001349	-1.5194908439631	int	-0.47263484509791
int_As:7897	1.11093323303893	0	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	3.3040594662176	0	-0.717275826341496	-4.14661065773881	int	0.31820702105175
int_As:7901	1.2541848803488	0	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	2.51321760006794	0	2.06841789410533	-1.5194908439631	int	-0.47263484509791
LTR_As:7951	2.33229374737715	0.0616600799427863	LTR	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	2.59217675739587	0	2.64493535882502	-1.15872979630738	LTR	-0.393675687769982
int_As:7965	3.64503626124714	0.626050444139693	int	rnd-5_family-9305	N0.HOG0000027_OG0000016_n0	C	As	2.46538285144842	0	3.68619268494843	1.34255916022328	int	-0.520469593717431
int_As:7988	0.993712147457066	0	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	2.92531209149965	0	0.394792309552726	-2.88843911279842	int	-0.0605403536661995
LTR_As:7998	0.844244205337168	0.124280289248292	LTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.55144999797288	0	1.42796067175302	-0.578606053613004	LTR	-0.434402447192974
int_As:8004	1.27675405371019	0	int	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	3.16790781000148	0	-0.0818496302840603	-3.69432464578904	int	0.182055364835631
int_As:8007	1.41253311680148	0.183089200405574	int	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	3.2771506139638	0	-0.311081416140746	-2.67762601694534	int	0.291298168797948
LTR_As:8041	1.08904240303989	0	LTR	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	2.04921802267018	0	3.42466978891981	0.0218823882103716	LTR	-0.936634422495668
int_As:8078	3.95404862852275	0.245322477316783	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.53019969820308	0	3.58478668639517	0.0800423739321907	int	-0.455652746962767
int_As:8107	0.648651732633196	0	int	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	2.89431606268444	0	-0.0409152615633691	-2.78547253384723	int	-0.0915363824814106
int_As:8117	0.723837887076179	0.122178128590682	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.42813479402879	0	1.64323090015012	-0.189241954905949	int	-0.55771765113706
int_As:8118	2.12467473622709	0	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.3096301674259	0	3.45577082750645	-0.84318803170352	int	-0.67622227773995
int_As:8122	1.00358128748356	0	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	3.36248247475117	0	-1.04435975409095	-4.34068769117434	int	0.376630029585325
int_As:8125	1.02013948959788	0	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.77085201164214	0	0.94193782820865	-2.37533383398123	int	-0.215000433523705
LTR_As:8165	1.49331355631832	0.309825792888237	LTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	2.70757017609794	0	1.65564121547176	-0.267279932857911	LTR	-0.278282269067913
soloLTR_As:8187	1.26352715434794	0.481175653256654	soloLTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	1.95904139232109	0	3.91983692486104	2.70562036854152	soloLTR	-1.02681105284476
LTR_As:8231	2.00426752482722	0	LTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.15836249209525	0	3.87861342149026	-0.340687691174336	LTR	-0.827489953070599
int_As:8232	1.69971874908042	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.46389298898591	0	2.63939510671795	-1.35563803264031	int	-0.521959456179942
int_As:8234	0.681897584706724	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.30102999566398	0	1.99197417057144	-0.814618879506749	int	-0.684822449501868
